gyrX	gyrY	gyrZ	time	state
0.033004176	-0.0031939526	-0.042586032	1567953906822	none
0.010646508	-0.06600835	-0.086236715	1567953906938	none
0.019163715	-0.067073	-0.16927949	1567953907055	none
-0.0021293017	0.010646508	-0.046844635	1567953907171	none
0.007452556	0.017034413	-0.015969763	1567953907286	none
-0.06174975	-0.031939525	-0.071331605	1567953907403	none
-0.0010646508	0.022357667	-0.07346091	1567953907519	none
0.01277581	-0.1213702	-0.06387905	1567953907634	none
0.06600835	-0.0649437	-0.13840461	1567953907749	none
0.017034413	-0.057491146	0.014905112	1567953907865	none
0.06174975	0.05003859	-0.0649437	1567953907980	none
-0.067073	-0.09262462	-0.08836602	1567953908085	none
-0.033004176	-0.044715334	0.019163715	1567953908191	none
0.02448697	-0.01277581	-0.01277581	1567953908299	none
-0.029810224	-0.055361845	-0.0031939526	1567953908414	none
-0.027680922	0.023422318	-0.06600835	1567953908529	none
0.084107414	-0.044715334	-0.0010646508	1567953908647	none
0.09155997	0.13946927	-0.042586032	1567953908764	none
0.026616272	0.15330972	-0.1320167	1567953908879	none
-0.084107414	0.0606851	-0.027680922	1567953908985	none
-0.09581858	-0.12243485	0.029810224	1567953909090	none
-0.04790929	-0.04790929	-0.02448697	1567953909198	none
-0.035133477	-0.13946927	-0.03939208	1567953909314	none
0.056426495	0.15011577	0.11391764	1567953909429	none
0.120305546	0.13308136	-0.1213702	1567953909544	none
0.008517207	-0.1969604	-0.35027012	1567953909660	none
0.052167892	0.057491146	-0.08304276	1567953909777	none
0.04897394	0.15224507	-0.054297194	1567953909892	none
0.043650683	0.02448697	-0.23635249	1567953910007	none
-0.0010646508	0.13946927	-0.27042133	1567953910125	none
-0.08197811	0.134146	0.11072369	1567953910230	none
-0.034068827	0.19163716	0.10114183	1567953910336	none
0.10007718	0.22464132	-0.12243485	1567953910442	none
0.09581858	0.16395622	-0.12456415	1567953910558	none
0.04897394	0.0010646508	-0.25871015	1567953910673	none
0.06387905	-0.21825342	-0.3896622	1567953910789	none
0.07452556	-0.06174975	-0.179926	1567953910904	none
0.005323254	-0.12243485	-0.05003859	1567953911021	none
0.02555162	0.036198128	0.009581857	1567953911138	none
0.0649437	-0.07984881	0.39285615	1567953911254	none
0.0042586033	-0.005323254	-0.020228365	1567953911371	none
-0.015969763	-0.13521066	-0.086236715	1567953911488	none
0.04152138	-0.07559021	-0.14798647	1567953911603	none
-0.0628144	-0.11498229	-0.27787387	1567953911720	none
0.07984881	-0.42798963	-0.6004631	1567953911835	none
0.13840461	-0.03726278	0.21612412	1567953911952	none
-0.005323254	0.15011577	0.28958502	1567953912057	none
-0.27787387	0.07878416	-0.044715334	1567953912162	none
-0.058555797	-0.16395622	-0.026616272	1567953912268	none
0.005323254	0.0	0.008517207	1567953912379	none
0.017034413	-0.13308136	-0.15543902	1567953912495	none
0.013840461	0.07346091	-0.11711159	1567953912611	none
0.027680922	-0.0031939526	-0.05003859	1567953912728	none
0.015969763	-0.007452556	-0.071331605	1567953912845	none
-0.07452556	-0.044715334	-0.04897394	1567953912960	none
0.070266955	0.11604694	-0.042586032	1567953913077	none
0.031939525	-0.015969763	0.04152138	1567953913193	none
-0.06813765	0.0	-0.03832743	1567953913309	none
0.036198128	0.020228365	-0.010646508	1567953913425	none
-0.005323254	-0.1213702	-0.04152138	1567953913541	none
-0.03832743	-0.246999	-0.104335785	1567953913652	none
-0.0021293017	-0.010646508	0.15650368	1567953913762	none
0.01277581	-0.027680922	0.009581857	1567953913877	none
0.005323254	-0.103271134	0.0042586033	1567953913987	none
0.02448697	-0.03726278	0.057491146	1567953914096	none
0.034068827	-0.022357667	0.021293016	1567953914211	none
-0.03939208	-0.04045673	0.06600835	1567953914324	none
-0.018099064	-0.120305546	0.0021293017	1567953914441	none
0.043650683	-0.09581858	-0.008517207	1567953914556	none
0.052167892	-0.13521066	-0.06813765	1567953914674	none
0.046844635	-0.18311994	-0.13733996	1567953914778	none
0.01277581	0.08943067	0.1884432	1567953914881	none
0.045779984	0.0	-0.01277581	1567953914985	none
0.034068827	-0.14266321	-0.09901253	1567953915089	none
-0.054297194	-0.09901253	0.11711159	1567953915199	none
0.056426495	0.12243485	0.12243485	1567953915309	none
0.0021293017	-0.0649437	0.11391764	1567953915415	none
0.0649437	0.05110324	0.0021293017	1567953915525	none
0.013840461	-0.07346091	-0.06174975	1567953915634	none
-0.02555162	0.09155997	0.029810224	1567953915744	none
0.071331605	0.06813765	-0.104335785	1567953915850	none
0.0649437	0.11391764	-0.04152138	1567953915955	none
-0.15330972	-0.4460887	-0.22783528	1567953916060	none
-0.2512576	-0.7889063	-1.4713475	1567953916168	none
0.022357667	0.09049532	0.5067738	1567953916278	none
0.43544218	0.55042446	0.53339005	1567953916382	none
-0.35772267	-0.10114183	0.24593434	1567953916486	none
0.014905112	-0.12243485	-0.09155997	1567953916589	none
0.18737854	0.26083946	0.15437438	1567953916693	none
-0.08836602	-0.09475392	0.08943067	1567953916796	none
0.035133477	0.07984881	-0.15437438	1567953916902	none
0.046844635	0.17673203	0.046844635	1567953917006	none
0.04045673	-0.0606851	0.014905112	1567953917110	none
-0.005323254	0.017034413	-0.006387905	1567953917215	none
0.042586032	-0.07665486	-0.12456415	1567953917319	none
-0.0031939526	-0.045779984	0.052167892	1567953917423	none
-0.08836602	-0.1362753	0.08943067	1567953917527	none
0.0628144	0.2597748	0.09901253	1567953917631	none
0.05110324	-0.022357667	-0.010646508	1567953917735	none
-0.07878416	-0.18737854	-0.056426495	1567953917838	none
-0.007452556	-0.018099064	-0.086236715	1567953917942	none
0.19802506	-0.018099064	0.07771951	1567953918047	none
0.14479251	0.10752974	0.16715018	1567953918150	none
-0.22144738	0.0628144	0.17886133	1567953918254	none
-0.02555162	-0.11072369	-0.20760691	1567953918358	none
0.029810224	0.14479251	0.033004176	1567953918461	none
-0.43650684	-0.28745574	-0.4588645	1567953918565	none
-0.1905725	-0.11178834	0.5951398	1567953918668	none
0.08091346	-0.028745573	0.179926	1567953918772	none
0.07346091	0.0042586033	-0.53871334	1567953918875	none
0.036198128	0.13733996	0.104335785	1567953918980	none
0.15437438	0.15224507	0.056426495	1567953919083	none
-0.06600835	-0.070266955	0.12456415	1567953919187	none
0.09262462	0.1320167	0.053232543	1567953919291	none
-0.085172065	-0.0021293017	-0.08943067	1567953919394	none
-0.055361845	-0.072396256	-0.04045673	1567953919498	none
0.008517207	-0.029810224	0.034068827	1567953919602	none
-0.10752974	-0.28532642	0.16608553	1567953919706	none
-0.015969763	-0.007452556	0.045779984	1567953919809	none
0.043650683	0.12243485	0.07665486	1567953919913	none
-0.07452556	-0.01277581	0.0010646508	1567953920017	none
-0.09049532	-0.021293016	-0.045779984	1567953920120	none
0.02555162	0.16076228	0.018099064	1567953920224	none
0.026616272	0.057491146	-0.052167892	1567953920327	none
-0.008517207	0.055361845	-0.069202304	1567953920431	none
-0.07452556	-0.3641106	-0.0649437	1567953920536	none
-0.05110324	-0.07559021	0.33004177	1567953920639	none
-0.06174975	-0.020228365	0.25019294	1567953920743	none
0.015969763	0.026616272	0.13946927	1567953920846	none
-0.009581857	0.033004176	0.06600835	1567953920950	none
0.030874874	0.018099064	0.010646508	1567953921053	none
-0.044715334	-0.011711159	-0.03726278	1567953921158	none
0.020228365	-0.034068827	-0.028745573	1567953921261	none
0.067073	0.103271134	0.028745573	1567953921366	none
-0.071331605	-0.2491283	-0.0031939526	1567953921470	none
0.0021293017	-0.103271134	-0.021293016	1567953921574	none
-0.072396256	-0.067073	0.09475392	1567953921677	none
0.04045673	0.020228365	0.15011577	1567953921781	none
-0.058555797	-0.103271134	0.031939525	1567953921885	none
0.05110324	0.18311994	0.0031939526	1567953921989	none
-0.028745573	-0.06387905	-0.034068827	1567953922092	none
-0.011711159	0.033004176	0.09368927	1567953922198	none
-0.04152138	-0.052167892	0.022357667	1567953922301	none
0.053232543	-0.15756832	-0.056426495	1567953922405	none
-0.026616272	-0.28852037	0.10859439	1567953922508	none
-0.027680922	0.052167892	0.16395622	1567953922612	none
-0.019163715	-0.15756832	-0.045779984	1567953922716	none
0.09475392	0.006387905	0.035133477	1567953922819	none
-0.0628144	-0.08197811	0.1213702	1567953922923	none
-0.034068827	-0.02448697	0.03832743	1567953923027	none
0.04897394	0.14159857	0.017034413	1567953923130	none
0.014905112	0.059620447	0.071331605	1567953923234	none
0.042586032	-0.24593434	-0.12882276	1567953923338	none
0.010646508	-0.2512576	-0.04152138	1567953923442	none
0.020228365	-0.10646509	0.05110324	1567953923545	none
-0.04897394	-0.119240895	0.17673203	1567953923649	none
0.019163715	0.023422318	0.06387905	1567953923752	none
-0.020228365	-0.12882276	0.053232543	1567953923856	none
0.013840461	0.0031939526	-0.02448697	1567953923959	none
-0.008517207	-0.15118042	-0.085172065	1567953924063	none
0.1905725	0.036198128	-0.1362753	1567953924167	none
0.014905112	0.20441297	0.03939208	1567953924270	none
-0.10646509	-0.16608553	-0.026616272	1567953924374	none
-0.10859439	-0.055361845	0.1234995	1567953924481	none
-0.09049532	-0.10965904	0.07984881	1567953924584	none
-0.053232543	0.018099064	0.084107414	1567953924688	none
0.006387905	-0.11391764	0.046844635	1567953924792	none
0.018099064	0.08943067	0.09581858	1567953924896	none
-0.070266955	0.03726278	0.13095206	1567953925000	none
-0.007452556	0.18311994	-0.11178834	1567953925103	none
0.04897394	-0.19589576	-0.021293016	1567953925207	none
-0.069202304	-0.3204599	0.09155997	1567953925310	none
-0.030874874	-0.23741713	0.10007718	1567953925414	none
0.04045673	-0.04152138	0.1234995	1567953925518	none
-0.0010646508	-0.010646508	0.11711159	1567953925623	none
-0.12882276	-0.118176244	0.072396256	1567953925730	none
-0.08091346	-0.046844635	-0.045779984	1567953925834	none
0.09901253	0.14905111	-0.008517207	1567953925938	none
0.28106782	0.03726278	0.12882276	1567953926042	none
-0.023422318	-0.09475392	-0.20867157	1567953926146	none
-0.07665486	-0.23528783	-0.072396256	1567953926250	none
-0.0021293017	-0.22889993	0.05003859	1567953926354	none
-0.02555162	-0.14266321	0.14479251	1567953926457	none
0.021293016	-0.01277581	0.09155997	1567953926562	none
-0.04045673	-0.120305546	0.119240895	1567953926666	none
0.06813765	0.11072369	0.04152138	1567953926770	none
0.0021293017	0.02448697	0.09368927	1567953926873	none
0.059620447	0.1905725	0.134146	1567953926977	none
0.046844635	-0.10114183	-0.14585717	1567953927081	none
0.0	-0.28745574	0.119240895	1567953927185	none
0.017034413	-0.08197811	0.013840461	1567953927290	none
-0.029810224	-0.10007718	-0.029810224	1567953927394	none
-0.069202304	-0.11391764	0.02448697	1567953927497	none
-0.005323254	-0.058555797	0.070266955	1567953927601	none
0.021293016	-0.035133477	-0.028745573	1567953927705	none
0.019163715	0.08197811	0.09049532	1567953927808	none
-0.04045673	0.045779984	0.04045673	1567953927912	none
0.09794788	-0.058555797	-0.04790929	1567953928016	none
-0.09368927	-0.2991669	-0.0031939526	1567953928119	none
-0.036198128	-0.04045673	0.10007718	1567953928223	none
0.0	-0.017034413	0.045779984	1567953928326	none
0.0042586033	-0.08304276	0.042586032	1567953928430	none
0.04045673	0.027680922	-0.026616272	1567953928534	none
-0.10646509	-0.026616272	0.09262462	1567953928638	none
0.07559021	0.10007718	0.031939525	1567953928742	none
-0.0031939526	0.07559021	-0.15224507	1567953928847	none
-0.1362753	-0.37049848	0.018099064	1567953928951	none
-0.09794788	-0.40989056	0.17034413	1567953929055	none
-0.06174975	-0.043650683	0.25871015	1567953929158	none
0.006387905	-0.069202304	0.0649437	1567953929262	none
-0.030874874	-0.07452556	0.06600835	1567953929366	none
-0.058555797	-0.0031939526	0.1213702	1567953929470	none
0.014905112	-0.011711159	0.10752974	1567953929578	none
0.020228365	0.10007718	0.08943067	1567953929682	none
0.021293016	0.120305546	-0.027680922	1567953929785	none
-0.045779984	-0.08304276	0.043650683	1567953929889	none
-0.06600835	-0.17673203	0.17460273	1567953929993	none
-0.0042586033	0.01277581	0.09262462	1567953930096	none
-0.01277581	0.072396256	0.08197811	1567953930199	none
0.010646508	0.11391764	-0.04045673	1567953930303	none
-0.045779984	-0.027680922	0.01277581	1567953930407	none
0.021293016	0.14905111	0.04897394	1567953930511	none
0.033004176	0.03726278	-0.0606851	1567953930614	none
-0.04152138	-0.13095206	-0.11391764	1567953930718	none
0.059620447	0.036198128	0.017034413	1567953930821	none
0.103271134	0.23422319	-0.026616272	1567953930925	none
-0.010646508	-0.06387905	-0.16182692	1567953931029	none
0.035133477	-0.052167892	-0.12882276	1567953931133	none
0.04790929	-0.03726278	-0.054297194	1567953931237	none
-0.011711159	-0.059620447	-0.05110324	1567953931341	none
-0.043650683	-0.029810224	-0.071331605	1567953931445	none
0.045779984	-0.055361845	-0.0628144	1567953931548	none
-0.0042586033	0.023422318	0.043650683	1567953931652	none
-0.02448697	-0.06813765	-0.027680922	1567953931756	none
-0.020228365	-0.10646509	0.045779984	1567953931860	none
0.013840461	0.054297194	0.05003859	1567953931963	none
-0.04045673	0.16076228	-0.006387905	1567953932067	none
0.057491146	0.30661944	-0.10220648	1567953932170	none
-0.06813765	-0.042586032	0.010646508	1567953932274	none
0.03939208	-0.035133477	0.0021293017	1567953932378	none
-0.006387905	-0.008517207	0.045779984	1567953932482	none
-0.0628144	-0.06174975	-0.0042586033	1567953932586	none
-0.033004176	-0.059620447	-0.08197811	1567953932689	none
-0.015969763	0.01277581	-0.070266955	1567953932793	none
-0.011711159	-0.023422318	0.104335785	1567953932897	none
0.0649437	0.23102923	0.04897394	1567953933001	none
-0.043650683	0.13308136	0.034068827	1567953933105	none
0.07665486	0.20867157	0.010646508	1567953933209	none
0.02555162	0.22464132	-0.21718878	1567953933313	none
-0.014905112	0.033004176	-0.086236715	1567953933418	ARRIVING
0.0628144	0.055361845	-0.07559021	1567953933523	none
-0.11498229	-0.104335785	0.058555797	1567953933627	none
-0.059620447	-0.06600835	0.04897394	1567953933737	none
-0.0021293017	0.045779984	0.06600835	1567953933840	none
0.03939208	0.15969762	0.02448697	1567953933944	none
0.033004176	0.10965904	-0.059620447	1567953934048	none
0.01277581	-0.021293016	-0.12669346	1567953934152	none
0.018099064	-0.12456415	-0.05003859	1567953934256	none
0.018099064	-0.1320167	-0.01277581	1567953934360	none
0.01277581	-0.10007718	-0.02448697	1567953934463	none
-0.06387905	-0.16076228	0.028745573	1567953934567	none
0.0628144	0.10646509	0.010646508	1567953934671	none
-0.042586032	-0.08091346	0.03832743	1567953934775	none
0.07771951	0.07665486	0.02448697	1567953934879	none
0.045779984	0.072396256	-0.0010646508	1567953934983	none
-0.019163715	0.0628144	-0.046844635	1567953935088	none
0.087301366	0.20228367	-0.10220648	1567953935191	none
0.031939525	0.16715018	-0.09155997	1567953935295	none
0.006387905	-0.104335785	-0.12456415	1567953935399	none
0.031939525	-0.043650683	-0.105400436	1567953935503	none
-0.052167892	-0.21718878	-0.08197811	1567953935607	none
0.05003859	-0.1213702	-0.058555797	1567953935711	none
-0.033004176	-0.22996458	-0.01277581	1567953935814	none
0.0031939526	-0.07452556	0.04790929	1567953935918	none
-0.0031939526	0.08943067	0.09901253	1567953936022	none
-0.042586032	0.07346091	0.011711159	1567953936126	none
0.033004176	0.07559021	-0.06813765	1567953936230	none
-0.052167892	-0.22038272	-0.07984881	1567953936333	none
-0.006387905	-0.29597294	-0.0649437	1567953936437	none
0.022357667	-0.07878416	0.07452556	1567953936541	none
-0.07984881	0.12243485	0.105400436	1567953936644	none
-0.053232543	0.18099064	0.1362753	1567953936748	none
0.02448697	0.1990897	0.0649437	1567953936852	none
0.044715334	0.057491146	-0.0649437	1567953936956	none
0.09475392	-0.1990897	-0.1990897	1567953937060	none
-0.026616272	-0.24593434	-0.10965904	1567953937164	none
0.059620447	-0.042586032	0.13521066	1567953937267	none
-0.036198128	0.09262462	0.14159857	1567953937371	none
-0.031939525	0.104335785	0.08836602	1567953937475	none
-0.06600835	0.006387905	0.070266955	1567953937578	none
-0.03939208	-0.1841846	-0.09049532	1567953937682	none
0.043650683	-0.04152138	0.057491146	1567953937786	none
-0.05003859	0.056426495	0.06174975	1567953937890	none
-0.044715334	-0.029810224	-0.053232543	1567953937994	none
-0.013840461	-0.09794788	-0.09155997	1567953938097	none
-0.008517207	-0.05003859	-0.023422318	1567953938201	none
-0.018099064	-0.07346091	-0.018099064	1567953938305	none
0.029810224	0.04897394	0.008517207	1567953938408	none
-0.030874874	0.010646508	-0.015969763	1567953938512	none
0.054297194	-0.08836602	-0.033004176	1567953938616	none
0.030874874	-0.055361845	0.015969763	1567953938719	none
-0.011711159	0.02448697	0.0042586033	1567953938823	none
-0.11285299	0.0649437	-0.085172065	1567953938926	none
-0.026616272	-0.11391764	0.0031939526	1567953939030	none
0.034068827	0.022357667	0.015969763	1567953939134	none
0.019163715	-0.0031939526	-0.0010646508	1567953939238	none
0.07452556	-0.029810224	-0.072396256	1567953939341	none
0.013840461	0.017034413	-0.03726278	1567953939445	none
-0.036198128	-0.10965904	-0.07984881	1567953939549	none
-0.03939208	0.0649437	-0.034068827	1567953939654	none
-0.0606851	-0.06813765	-0.014905112	1567953939757	none
-0.046844635	0.009581857	-0.010646508	1567953939863	none
-0.0628144	0.018099064	0.011711159	1567953939967	none
0.028745573	0.058555797	-0.018099064	1567953940070	none
0.034068827	0.027680922	0.034068827	1567953940174	none
0.04045673	-0.10752974	0.007452556	1567953940278	none
0.067073	0.10007718	0.104335785	1567953940382	none
-0.018099064	0.1213702	0.04790929	1567953940485	none
-0.02555162	0.11178834	-0.036198128	1567953940589	none
-0.07559021	-0.03726278	-0.052167892	1567953940692	none
-0.007452556	0.0	-0.067073	1567953940796	none
-0.03939208	-0.031939525	-0.009581857	1567953940900	none
-0.04790929	-0.05110324	-0.030874874	1567953941004	none
0.013840461	0.03939208	-0.056426495	1567953941108	none
0.022357667	-0.07559021	-0.015969763	1567953941211	none
0.056426495	0.022357667	-0.030874874	1567953941315	none
0.053232543	0.006387905	0.04897394	1567953941419	none
-0.072396256	-0.03939208	-0.053232543	1567953941523	none
-0.0010646508	-0.027680922	-0.10114183	1567953941627	none
-0.031939525	-0.042586032	0.020228365	1567953941730	none
-0.06174975	0.02448697	0.0021293017	1567953941834	none
-0.04897394	0.058555797	-0.04790929	1567953941938	none
0.006387905	-0.118176244	-0.07559021	1567953942043	none
0.03939208	0.04045673	0.04152138	1567953942147	none
-0.04897394	-0.042586032	-0.017034413	1567953942253	none
0.007452556	0.010646508	-0.018099064	1567953942357	none
0.04152138	0.029810224	0.0010646508	1567953942461	none
-0.008517207	0.056426495	0.007452556	1567953942565	none
-0.134146	-0.054297194	-0.02555162	1567953942668	none
0.006387905	0.057491146	-0.04897394	1567953942772	none
-0.042586032	-0.029810224	-0.033004176	1567953942876	none
-0.044715334	-0.09262462	-0.071331605	1567953942980	none
0.06813765	0.045779984	-0.069202304	1567953943083	none
-0.0606851	-0.067073	-0.06813765	1567953943187	none
0.0649437	-0.005323254	-0.10965904	1567953943291	none
-0.029810224	-0.026616272	-0.043650683	1567953943395	none
-0.10220648	-0.11285299	-0.034068827	1567953943498	none
-0.01277581	0.0	-0.031939525	1567953943602	none
0.02555162	0.005323254	-0.045779984	1567953943706	none
0.06600835	-0.071331605	-0.036198128	1567953943809	none
0.06813765	0.084107414	-0.14372787	1567953943913	none
0.0021293017	-0.017034413	-0.32152456	1567953944016	none
-0.03832743	-0.23422319	-0.11072369	1567953944125	none
-0.0010646508	0.1234995	-0.042586032	1567953944228	none
-0.22570598	-0.28319713	-0.035133477	1567953944334	none
-0.09581858	0.08304276	0.11178834	1567953944438	none
-0.11391764	-0.071331605	0.07984881	1567953944542	none
0.06600835	0.10220648	0.036198128	1567953944646	none
0.022357667	-0.070266955	-0.1213702	1567953944749	none
0.072396256	-0.0021293017	-0.15224507	1567953944853	none
0.03832743	0.03726278	-0.08836602	1567953944957	none
0.13095206	0.20334831	-0.013840461	1567953945060	none
-0.05003859	0.069202304	-0.007452556	1567953945164	none
-0.04897394	-0.16927949	-0.17673203	1567953945268	none
-0.03939208	0.026616272	0.0010646508	1567953945372	none
-0.08304276	0.10646509	0.043650683	1567953945476	none
0.026616272	0.036198128	-0.06600835	1567953945580	none
0.07771951	0.09794788	0.03939208	1567953945684	none
-0.009581857	-0.06387905	-0.009581857	1567953945787	none
0.043650683	0.16715018	0.022357667	1567953945891	none
-0.022357667	-0.028745573	-0.10859439	1567953945994	none
-0.035133477	0.04790929	0.010646508	1567953946098	none
-0.0031939526	0.057491146	-0.030874874	1567953946202	none
0.0021293017	-0.052167892	-0.07984881	1567953946306	none
0.017034413	-0.07771951	-0.06600835	1567953946409	none
0.0031939526	-0.04790929	-0.14266321	1567953946513	none
0.042586032	-0.008517207	0.0021293017	1567953946617	none
-0.008517207	0.08197811	-0.019163715	1567953946720	none
0.031939525	-0.026616272	-0.12456415	1567953946824	none
0.053232543	0.007452556	-0.08943067	1567953946927	none
-0.0021293017	-0.103271134	0.0031939526	1567953947031	none
0.086236715	0.1990897	-0.01277581	1567953947135	none
-0.04790929	-0.14905111	-0.087301366	1567953947239	none
-0.015969763	-0.03939208	-0.07771951	1567953947342	none
-0.009581857	0.0	-0.045779984	1567953947446	none
-0.009581857	0.006387905	-0.021293016	1567953947550	none
-0.02448697	-0.052167892	-0.120305546	1567953947654	none
0.054297194	-0.09155997	-0.105400436	1567953947757	none
0.043650683	-0.12669346	-0.022357667	1567953947861	none
0.072396256	-0.18737854	-0.0606851	1567953947965	none
0.026616272	-0.134146	-0.11072369	1567953948069	none
-0.05003859	-0.22996458	0.018099064	1567953948173	none
0.036198128	-0.09901253	-0.045779984	1567953948276	none
0.07346091	-0.01277581	-0.053232543	1567953948380	none
-0.015969763	-0.023422318	-0.07559021	1567953948483	none
0.01277581	0.02448697	-0.03832743	1567953948590	none
0.011711159	0.005323254	-0.120305546	1567953948695	none
0.03832743	-0.06600835	-0.052167892	1567953948798	none
-0.014905112	-0.15118042	-0.008517207	1567953948902	none
0.055361845	-0.018099064	-0.09049532	1567953949006	none
0.026616272	-0.035133477	0.0042586033	1567953949109	none
-0.046844635	-0.13733996	-0.015969763	1567953949213	none
0.09262462	0.105400436	-0.005323254	1567953949317	none
-0.067073	-0.029810224	0.105400436	1567953949421	none
0.027680922	0.1234995	0.058555797	1567953949526	none
-0.034068827	0.08836602	-0.005323254	1567953949629	none
0.026616272	-0.02448697	-0.028745573	1567953949733	none
0.058555797	-0.009581857	-0.04045673	1567953949837	none
-0.015969763	-0.11604694	0.005323254	1567953949941	none
0.08091346	-0.05110324	-0.08836602	1567953950045	none
0.046844635	-0.044715334	-0.06174975	1567953950148	none
0.04790929	0.036198128	-0.02555162	1567953950252	none
0.043650683	0.13095206	-0.026616272	1567953950356	none
0.027680922	0.033004176	-0.05110324	1567953950460	none
0.013840461	0.059620447	-0.0031939526	1567953950564	none
0.013840461	0.009581857	-0.043650683	1567953950667	none
0.036198128	0.033004176	-0.06813765	1567953950772	none
0.01277581	-0.033004176	-0.021293016	1567953950875	none
0.035133477	0.045779984	-0.0649437	1567953950979	none
-0.019163715	0.0031939526	-0.0010646508	1567953951083	none
0.021293016	0.08197811	0.0021293017	1567953951187	none
-0.023422318	-0.03726278	0.0010646508	1567953951291	none
0.036198128	-0.005323254	-0.044715334	1567953951394	none
0.027680922	-0.02555162	0.022357667	1567953951498	none
0.020228365	0.0	-0.0031939526	1567953951602	none
0.05110324	0.018099064	0.007452556	1567953951706	none
0.010646508	-0.015969763	0.0031939526	1567953951809	none
0.010646508	0.011711159	-0.026616272	1567953951913	none
-0.0021293017	0.07346091	-0.019163715	1567953952017	none
-0.031939525	-0.0021293017	0.015969763	1567953952121	none
0.011711159	0.030874874	-0.018099064	1567953952224	none
-0.027680922	-0.056426495	0.019163715	1567953952328	none
0.027680922	0.030874874	-0.007452556	1567953952431	none
-0.005323254	-0.015969763	0.005323254	1567953952535	none
0.0021293017	-0.056426495	0.009581857	1567953952639	none
0.011711159	-0.05110324	-0.030874874	1567953952742	none
0.01277581	-0.05003859	-0.005323254	1567953952846	none
0.021293016	0.030874874	0.015969763	1567953952949	none
0.036198128	-0.021293016	0.009581857	1567953953054	none
0.005323254	-0.014905112	-0.006387905	1567953953158	none
0.005323254	0.005323254	-0.0021293017	1567953953262	none
0.010646508	0.029810224	-0.0010646508	1567953953366	none
-0.0042586033	-0.043650683	0.0031939526	1567953953469	none
0.0021293017	-0.028745573	-0.029810224	1567953953573	none
0.010646508	-0.02448697	-0.031939525	1567953953677	none
-0.005323254	-0.006387905	0.006387905	1567953953780	none
0.029810224	0.036198128	0.011711159	1567953953884	none
0.005323254	0.04790929	0.01277581	1567953953988	none
-0.0021293017	0.04152138	-0.020228365	1567953954091	none
-0.023422318	-0.007452556	0.022357667	1567953954195	none
0.02448697	0.053232543	0.007452556	1567953954300	none
0.0031939526	0.033004176	0.019163715	1567953954404	none
0.0	-0.026616272	0.07346091	1567953954507	none
0.058555797	0.09581858	0.067073	1567953954611	none
-0.005323254	-0.026616272	-0.01277581	1567953954715	none
0.017034413	-0.020228365	-0.07771951	1567953954819	none
0.005323254	-0.04897394	-0.0010646508	1567953954923	none
0.020228365	-0.035133477	0.014905112	1567953955027	none
0.01277581	0.0010646508	-0.026616272	1567953955130	none
-0.01277581	-0.03726278	0.0	1567953955234	none
0.019163715	0.005323254	0.0031939526	1567953955337	none
-0.019163715	-0.009581857	-0.0042586033	1567953955441	none
-0.006387905	-0.010646508	-0.023422318	1567953955545	none
-0.009581857	-0.006387905	0.0010646508	1567953955649	none
-0.0010646508	0.0042586033	0.0021293017	1567953955753	none
0.019163715	-0.0031939526	0.006387905	1567953955856	none
0.0021293017	-0.022357667	0.010646508	1567953955960	none
0.0	0.043650683	0.029810224	1567953956064	none
-0.017034413	0.02555162	0.010646508	1567953956167	none
0.006387905	0.03726278	0.033004176	1567953956271	none
-0.018099064	0.069202304	0.017034413	1567953956375	none
-0.014905112	0.043650683	0.009581857	1567953956479	none
0.021293016	0.027680922	-0.008517207	1567953956583	none
-0.020228365	-0.019163715	0.01277581	1567953956686	none
0.0021293017	0.027680922	0.005323254	1567953956790	none
-0.0010646508	-0.022357667	-0.02555162	1567953956894	none
0.021293016	-0.008517207	0.005323254	1567953956997	none
0.01277581	0.023422318	0.023422318	1567953957101	none
-0.010646508	-0.05110324	-0.04897394	1567953957205	none
0.005323254	-0.029810224	-0.013840461	1567953957309	none
0.0010646508	0.011711159	0.0021293017	1567953957413	none
0.0042586033	-0.018099064	0.010646508	1567953957521	none
-0.014905112	-0.005323254	-0.006387905	1567953957624	none
0.011711159	0.035133477	-0.019163715	1567953957729	none
0.014905112	0.009581857	0.013840461	1567953957834	none
0.007452556	0.022357667	0.018099064	1567953957937	none
-0.046844635	-0.04897394	0.026616272	1567953958041	none
-0.008517207	-0.009581857	0.069202304	1567953958145	none
-0.007452556	0.033004176	0.0628144	1567953958249	none
-0.0031939526	0.0010646508	0.02448697	1567953958353	none
0.017034413	0.007452556	0.013840461	1567953958457	none
-0.0031939526	-0.013840461	-0.011711159	1567953958560	none
-0.0010646508	-0.0606851	-0.036198128	1567953958664	none
0.010646508	-0.009581857	-0.011711159	1567953958767	none
-0.0010646508	-0.0021293017	0.017034413	1567953958871	none
-0.0042586033	-0.0010646508	-0.028745573	1567953958974	none
0.007452556	-0.03832743	-0.0042586033	1567953959077	none
0.021293016	-0.019163715	-0.035133477	1567953959181	none
-0.0031939526	-0.0042586033	0.021293016	1567953959284	none
-0.01277581	0.017034413	0.015969763	1567953959387	none
0.005323254	0.013840461	0.005323254	1567953959490	none
-0.011711159	0.03726278	0.029810224	1567953959594	none
-0.006387905	0.007452556	0.0031939526	1567953959697	none
0.0021293017	-0.05110324	-0.01277581	1567953959804	none
