compassX	compassY	compassZ	time	state
-13.125	25.5625	-1.75	1567954077381	none
-11.125	26.5	-1.4375	1567954077496	none
-11.0625	26.375	0.8125	1567954077605	none
-9.5	24.8125	-1.4375	1567954077723	none
-8.0	24.4375	-3.125	1567954077841	none
-5.375	21.5625	-4.0	1567954077956	none
-5.4375	20.125	-5.6875	1567954078072	none
-5.5	17.0	-8.4375	1567954078187	none
-5.1875	13.3125	-8.9375	1567954078304	none
-6.125	11.6875	-9.0	1567954078419	none
-7.5625	10.1875	-7.875	1567954078529	none
-9.5625	12.3125	-7.3125	1567954078634	none
-11.1875	12.125	-5.5	1567954078747	none
-12.125	12.9375	-7.0625	1567954078854	none
-12.875	9.25	-7.4375	1567954078969	none
-13.4375	12.9375	-9.9375	1567954079085	none
-13.625	15.0625	-7.625	1567954079195	none
-14.1875	16.0	-11.4375	1567954079310	none
-12.625	16.625	-11.125	1567954079419	none
-14.1875	18.75	-10.5625	1567954079528	none
-14.4375	18.375	-8.125	1567954079644	none
-13.1875	18.4375	-7.0	1567954079759	none
-11.5625	16.5	-5.75	1567954079876	none
-11.8125	19.3125	-2.25	1567954079993	none
-10.375	20.6875	-2.375	1567954080119	none
-9.25	19.1875	-7.625	1567954080227	none
-6.1875	20.4375	-9.0	1567954080332	none
-4.75	20.9375	-9.5	1567954080436	none
-5.1875	21.9375	-9.8125	1567954080540	none
-5.4375	21.9375	-9.625	1567954080644	none
-5.125	23.6875	-10.75	1567954080748	none
-5.25	22.5625	-8.625	1567954080856	none
-6.6875	21.75	-9.25	1567954080965	none
-6.5	20.5625	-10.125	1567954081071	none
-7.9375	18.5	-9.1875	1567954081177	none
-6.5625	17.9375	-8.1875	1567954081283	none
-7.6875	17.0625	-6.1875	1567954081392	none
-8.25	18.125	-3.8125	1567954081502	none
-8.875	16.9375	-3.25	1567954081610	none
-8.8125	17.5	-2.375	1567954081714	none
-7.8125	18.75	-1.5	1567954081816	none
-9.0625	20.75	0.5	1567954081920	none
-9.5	24.3125	1.8125	1567954082024	none
-11.0	23.8125	3.75	1567954082133	none
-11.0625	22.1875	3.3125	1567954082244	none
-7.875	20.75	4.75	1567954082349	none
-6.1875	20.5625	6.1875	1567954082454	none
-5.8125	19.5625	7.5	1567954082565	none
-6.875	18.5625	4.0625	1567954082674	none
-5.75	19.3125	2.0625	1567954082782	none
-5.1875	19.5	1.8125	1567954082888	none
-5.0	21.875	1.875	1567954082995	none
-6.25	21.75	-0.875	1567954083112	none
-7.8125	22.5	-4.0	1567954083218	none
-8.3125	22.6875	-8.125	1567954083323	none
-6.875	24.375	-10.1875	1567954083431	none
-7.0	24.75	-11.0625	1567954083541	none
-6.5625	25.375	-11.625	1567954083647	none
-5.6875	26.25	-11.0	1567954083753	none
-4.625	28.5625	-9.125	1567954083859	none
-6.5	29.375	-8.6875	1567954083965	none
-7.0	27.875	-8.5625	1567954084072	none
-9.5	27.9375	-9.5	1567954084187	none
-9.625	28.9375	-9.3125	1567954084301	none
-8.875	27.3125	-10.0625	1567954084418	none
-9.9375	28.5	-9.75	1567954084524	none
-9.5	29.1875	-11.125	1567954084632	none
-7.375	30.5625	-13.375	1567954084736	none
-6.625	28.4375	-11.8125	1567954084840	none
-6.6875	28.9375	-8.8125	1567954084946	none
-7.75	29.3125	-8.0	1567954085053	none
-6.875	30.6875	-7.25	1567954085169	none
-5.25	30.125	-7.9375	1567954085278	none
-5.8125	32.3125	-8.1875	1567954085404	none
-6.0	32.3125	-8.5	1567954085509	none
-8.0625	32.5625	-7.5	1567954085619	none
-7.6875	30.9375	-8.8125	1567954085735	none
-7.75	30.9375	-9.125	1567954085851	none
-7.5625	31.0625	-7.375	1567954085966	none
-5.3125	33.4375	-11.0	1567954086082	none
-4.125	34.25	-11.4375	1567954086192	none
-4.3125	35.0	-8.125	1567954086308	none
-5.1875	35.25	-8.875	1567954086424	none
-6.6875	35.25	-6.75	1567954086530	none
-7.1875	36.5	-7.1875	1567954086636	none
-7.9375	38.4375	-5.5625	1567954086761	none
-6.875	38.0	-7.0	1567954086871	none
-6.625	36.25	-7.1875	1567954086987	none
-7.1875	34.1875	-8.5	1567954087103	none
-7.75	33.375	-10.0625	1567954087213	none
-7.0	30.4375	-13.9375	1567954087323	none
-4.5625	29.3125	-17.3125	1567954087432	none
-3.875	29.3125	-18.875	1567954087541	none
-5.1875	28.0625	-17.9375	1567954087656	none
-5.3125	28.1875	-18.75	1567954087773	none
-6.125	25.4375	-17.375	1567954087882	none
-7.0	24.375	-17.6875	1567954087998	none
-7.375	24.8125	-17.875	1567954088106	none
-6.5625	24.375	-17.4375	1567954088223	none
-5.5625	24.5625	-16.25	1567954088339	none
-6.125	24.875	-17.0	1567954088454	none
-5.75	24.0	-17.875	1567954088569	none
-5.3125	24.0	-15.6875	1567954088678	none
-5.625	22.125	-13.875	1567954088788	none
-6.25	22.875	-11.0625	1567954088904	none
-7.625	23.0	-9.5	1567954089020	none
-8.0	23.1875	-6.0	1567954089128	none
-12.25	22.6875	-1.8125	1567954089244	none
-13.0625	21.0625	2.6875	1567954089358	none
-15.8125	18.75	11.4375	1567954089474	none
-17.8125	15.4375	17.4375	1567954089590	none
-18.125	14.6875	17.25	1567954089705	none
-18.0625	13.75	14.4375	1567954089815	none
-17.1875	11.5625	13.25	1567954089931	none
-13.5	10.8125	11.625	1567954090041	none
-12.375	9.5625	12.875	1567954090157	none
-11.875	16.5625	10.4375	1567954090271	none
-9.125	15.125	2.5	1567954090381	none
-7.625	16.875	-1.8125	1567954090497	none
-6.6875	18.0	-6.875	1567954090614	none
-6.6875	18.125	-8.1875	1567954090723	none
-6.625	16.4375	-11.625	1567954090840	none
-6.4375	15.5625	-13.625	1567954090956	none
-5.8125	17.0	-13.875	1567954091064	none
-6.5	14.5	-13.0625	1567954091170	none
-5.0	13.4375	-12.3125	1567954091275	none
-3.6875	14.0625	-12.75	1567954091381	none
-2.25	15.3125	-11.0	1567954091497	none
-1.4375	12.9375	-7.75	1567954091612	none
-0.875	12.9375	-6.4375	1567954091722	none
-2.3125	13.625	-4.875	1567954091837	none
-2.875	14.1875	-5.0625	1567954091947	none
-4.25	14.625	-3.625	1567954092057	none
-4.625	15.625	-3.9375	1567954092167	none
-6.3125	12.5	-4.5625	1567954092284	none
-6.5625	12.1875	-4.5625	1567954092400	none
-9.0	11.0625	-5.1875	1567954092515	none
-8.75	10.5625	-6.0625	1567954092623	none
-7.6875	9.5625	-7.5	1567954092738	none
-7.375	7.0	-7.25	1567954092854	none
-7.875	-2.375	-6.125	1567954092969	none
-8.125	-8.25	-6.1875	1567954093085	none
-9.5	-15.75	-7.0625	1567954093201	none
-9.3125	-26.75	-9.0625	1567954093317	none
-11.0625	-28.3125	-10.875	1567954093433	none
-10.5	-26.375	-7.9375	1567954093539	none
-9.25	-26.1875	-9.25	1567954093649	none
-9.75	-23.0	-10.75	1567954093765	none
-11.0625	-14.4375	-10.5	1567954093875	none
-10.5	-10.3125	-12.125	1567954093990	none
-11.875	-13.625	-13.4375	1567954094105	none
-10.6875	-11.0625	-11.5625	1567954094222	none
-10.5625	-8.5	-13.75	1567954094338	none
-9.625	-6.375	-12.3125	1567954094454	none
-10.6875	-5.0625	-11.875	1567954094570	none
-9.6875	-2.4375	-14.375	1567954094685	none
-8.25	-1.0625	-14.4375	1567954094802	none
-8.6875	1.25	-14.0	1567954094918	none
-8.0625	2.5	-11.6875	1567954095034	none
-8.4375	2.9375	-11.5625	1567954095145	none
-9.0	3.4375	-13.6875	1567954095260	none
-9.375	3.75	-13.0	1567954095375	none
-10.5625	3.5	-13.4375	1567954095490	none
-10.1875	2.5	-15.125	1567954095606	none
-9.8125	1.875	-16.4375	1567954095722	none
-10.25	0.875	-16.0	1567954095838	none
-10.3125	0.4375	-16.625	1567954095954	none
-9.375	-0.4375	-17.4375	1567954096060	none
-9.5	0.3125	-17.4375	1567954096166	none
-10.5625	0.375	-16.625	1567954096274	none
-9.125	-1.4375	-17.4375	1567954096389	none
-9.6875	-1.375	-19.3125	1567954096499	none
-8.75	-2.1875	-18.625	1567954096604	none
-7.875	-0.875	-20.125	1567954096709	none
-7.4375	-0.6875	-20.4375	1567954096814	none
-6.125	0.5625	-19.5	1567954096924	none
-5.8125	1.4375	-19.625	1567954097033	none
-5.75	3.1875	-18.1875	1567954097141	none
-6.125	4.375	-16.75	1567954097250	none
-5.4375	6.625	-14.875	1567954097359	none
-6.3125	8.6875	-13.3125	1567954097469	none
-5.875	8.5625	-13.0	1567954097578	none
-7.0625	9.8125	-11.6875	1567954097687	none
-5.75	8.125	-13.3125	1567954097791	none
-5.9375	7.8125	-14.0	1567954097897	none
-6.6875	7.8125	-9.875	1567954098002	none
-5.5625	4.8125	-10.5	1567954098112	none
-6.0625	3.25	-12.9375	1567954098228	none
-7.3125	5.625	-9.6875	1567954098342	none
-5.5625	3.9375	-10.25	1567954098458	none
-6.625	2.8125	-12.6875	1567954098574	none
-7.1875	4.75	-8.125	1567954098684	none
-7.625	3.375	-12.6875	1567954098793	none
-6.625	3.5625	-12.8125	1567954098903	none
-8.75	3.6875	-6.4375	1567954099013	none
-8.625	2.4375	-12.6875	1567954099123	none
-7.75	0.3125	-12.75	1567954099241	none
-9.25	1.5	-7.1875	1567954099346	none
-10.3125	3.5	-7.3125	1567954099462	none
-10.5	3.0	-11.3125	1567954099577	none
-10.0	2.5	-13.75	1567954099687	none
-9.0625	-0.4375	-16.625	1567954099804	none
-8.5625	1.8125	-16.6875	1567954099919	none
-9.25	5.3125	-15.0625	1567954100035	none
-10.5625	7.3125	-14.5	1567954100153	none
-11.375	9.125	-8.6875	1567954100264	none
-10.125	8.0625	-5.8125	1567954100378	none
-8.1875	7.125	-13.1875	1567954100494	none
-9.375	8.0625	-15.0625	1567954100599	none
-10.6875	10.5	-6.0625	1567954100706	none
-6.9375	9.5	-13.25	1567954100824	none
-9.8125	11.5625	-14.0	1567954100933	none
-10.25	8.875	-7.25	1567954101051	none
-8.875	8.5	-17.3125	1567954101167	none
-8.5	7.5	-8.625	1567954101276	none
-9.5625	8.625	-15.875	1567954101392	none
-6.9375	6.5625	-13.875	1567954101507	none
-10.125	7.4375	-6.8125	1567954101616	none
-8.25	6.0625	-16.625	1567954101733	none
-5.75	6.0	-16.5625	1567954101848	none
-8.125	10.0	-8.0625	1567954101957	none
-9.875	14.0625	-5.1875	1567954102066	none
-10.0	16.1875	-10.375	1567954102175	none
-9.0625	16.3125	-14.1875	1567954102286	none
-8.0625	18.0625	-16.0	1567954102401	none
-7.8125	17.3125	-17.6875	1567954102517	none
-8.3125	15.8125	-17.875	1567954102633	none
-8.875	15.625	-18.3125	1567954102743	none
-8.5625	15.6875	-17.625	1567954102853	none
-8.25	13.9375	-18.0625	1567954102962	none
-7.125	10.3125	-17.5	1567954103072	none
-7.25	11.75	-18.1875	1567954103184	none
-7.625	12.5	-17.625	1567954103301	none
-6.625	12.6875	-18.75	1567954103406	none
-7.625	13.375	-19.3125	1567954103512	none
-8.1875	12.75	-18.1875	1567954103616	none
-7.6875	11.0625	-17.6875	1567954103725	none
-6.625	9.1875	-17.5625	1567954103835	none
-6.0	7.4375	-17.0	1567954103951	none
-6.75	7.375	-11.875	1567954104066	none
-7.0625	6.625	-12.1875	1567954104177	none
-7.4375	3.9375	-12.375	1567954104293	none
-6.6875	1.1875	-12.25	1567954104409	none
-7.125	0.3125	-11.1875	1567954104524	none
-7.5625	0.4375	-11.3125	1567954104629	none
-6.8125	-2.0	-11.1875	1567954104734	none
-7.875	-7.75	-11.0	1567954104851	none
-7.1875	-11.375	-11.1875	1567954104967	none
-7.0625	-11.9375	-11.375	1567954105083	none
-6.625	-14.5625	-11.8125	1567954105201	none
-7.625	-15.1875	-12.125	1567954105314	none
-7.75	-18.0	-11.625	1567954105418	none
-7.625	-18.375	-11.3125	1567954105522	none
-7.25	-12.8125	-10.5	1567954105626	none
-7.5625	-13.4375	-12.125	1567954105730	none
-8.4375	-14.75	-11.125	1567954105834	none
-7.1875	-12.25	-11.25	1567954105938	none
-7.5	-11.8125	-11.5	1567954106043	none
-7.1875	-11.8125	-11.0625	1567954106149	none
-7.4375	-11.25	-11.5	1567954106261	none
-7.0625	-11.5	-11.5	1567954106366	none
-6.75	-10.875	-11.1875	1567954106469	none
-7.75	-12.25	-11.5	1567954106575	none
-6.6875	-9.75	-11.875	1567954106679	none
-7.5625	-7.4375	-11.5625	1567954106784	none
-7.5	-4.8125	-11.6875	1567954106890	none
-7.4375	-2.625	-12.0625	1567954106995	none
-6.8125	-2.125	-12.5	1567954107101	none
-6.9375	-1.875	-11.875	1567954107208	none
-7.5	-1.4375	-12.3125	1567954107317	none
-7.5	-1.875	-12.1875	1567954107426	none
-7.5625	-2.0625	-12.3125	1567954107536	none
-6.75	-3.4375	-12.5	1567954107646	none
-7.625	-4.9375	-11.25	1567954107755	none
-7.125	-5.5	-12.5625	1567954107872	none
-6.625	-4.3125	-11.9375	1567954107988	none
-6.875	-4.0625	-11.25	1567954108107	none
-7.1875	-3.75	-11.625	1567954108223	none
-7.125	-2.75	-11.5	1567954108339	none
-8.5625	-3.375	-11.375	1567954108455	none
-7.9375	-1.3125	-11.75	1567954108572	none
-6.5	-0.5	-12.3125	1567954108688	none
-6.875	-0.25	-12.0	1567954108794	none
-8.0	1.0	-12.4375	1567954108899	none
-8.125	0.875	-13.0	1567954109006	none
-8.3125	2.5	-11.6875	1567954109123	none
-8.4375	3.5	-11.8125	1567954109254	none
-7.8125	4.6875	-11.9375	1567954109369	none
-8.0	6.125	-11.375	1567954109486	none
-8.3125	7.0	-12.0625	1567954109596	none
-8.1875	9.5	-11.625	1567954109715	none
-8.4375	10.0625	-11.75	1567954109831	none
-9.125	11.1875	-12.125	1567954109941	none
-8.375	11.5625	-12.125	1567954110061	none
-8.625	13.0	-12.25	1567954110165	none
-8.625	13.4375	-12.375	1567954110271	none
-8.25	14.875	-12.625	1567954110379	none
-8.8125	15.75	-12.625	1567954110484	none
-8.5625	17.6875	-11.75	1567954110599	none
-8.1875	20.0	-12.6875	1567954110715	none
-8.1875	20.3125	-13.0	1567954110836	none
-8.5	22.9375	-13.375	1567954110951	none
-8.4375	23.9375	-12.375	1567954111061	none
-8.0	25.3125	-12.625	1567954111178	none
-8.125	25.0	-12.75	1567954111294	none
-8.0	25.75	-12.4375	1567954111418	none
-7.75	24.6875	-14.1875	1567954111524	none
-6.8125	23.875	-12.1875	1567954111630	none
-7.9375	23.6875	-12.1875	1567954111735	none
-8.3125	24.0	-11.8125	1567954111842	none
-7.25	23.125	-12.75	1567954111957	none
-7.125	23.5625	-13.625	1567954112075	none
-8.0	24.6875	-13.1875	1567954112180	none
-6.9375	24.0	-12.625	1567954112284	none
-6.8125	24.0	-13.4375	1567954112392	none
-7.25	22.5625	-12.625	1567954112517	none
-7.6875	18.5625	-12.3125	1567954112623	none
-7.5625	17.875	-12.1875	1567954112728	none
-7.1875	13.0625	-12.0625	1567954112845	none
-7.3125	11.5625	-12.6875	1567954112950	none
-6.625	10.3125	-11.5625	1567954113055	none
-7.9375	8.9375	-11.625	1567954113160	none
-6.875	6.375	-11.0625	1567954113269	none
-7.6875	0.625	-11.4375	1567954113375	none
-7.375	-5.0625	-11.5625	1567954113480	none
-7.75	-1.875	-10.9375	1567954113587	none
-7.4375	-3.5	-11.5	1567954113693	none
-7.1875	2.375	-11.5625	1567954113798	none
-7.1875	3.5625	-11.5625	1567954113904	none
-7.25	1.625	-11.875	1567954114009	none
-7.0	0.625	-11.0	1567954114115	none
-6.4375	1.25	-11.5625	1567954114220	none
-8.0625	1.1875	-11.0	1567954114338	none
-7.4375	0.625	-11.1875	1567954114453	none
-7.0625	2.125	-11.0	1567954114559	none
-7.125	4.875	-11.8125	1567954114664	none
-6.625	2.25	-11.5625	1567954114770	none
-7.125	3.875	-11.25	1567954114886	none
-7.4375	2.8125	-11.25	1567954114995	none
-6.875	3.125	-11.0	1567954115111	none
-6.9375	1.9375	-11.125	1567954115217	none
-6.6875	1.5625	-10.875	1567954115320	none
-6.375	1.6875	-12.0	1567954115430	none
-7.1875	2.5	-12.25	1567954115548	none
-6.9375	5.875	-11.75	1567954115653	none
-6.5	10.75	-12.375	1567954115758	none
-6.8125	15.8125	-12.4375	1567954115864	none
-6.5625	19.625	-12.375	1567954115975	none
-6.375	20.25	-11.8125	1567954116091	none
-6.5	21.5625	-12.5	1567954116207	none
-5.8125	23.625	-12.3125	1567954116316	none
-5.1875	22.75	-14.1875	1567954116420	none
-5.5	21.6875	-14.3125	1567954116524	none
-5.8125	20.9375	-14.0625	1567954116628	none
-5.8125	18.0625	-13.5625	1567954116732	none
-6.6875	15.6875	-12.625	1567954116835	none
-6.3125	13.9375	-11.625	1567954116940	none
-6.375	9.3125	-11.4375	1567954117045	none
-6.4375	8.125	-11.5625	1567954117150	none
-6.3125	10.875	-11.25	1567954117255	none
-6.1875	11.3125	-12.125	1567954117361	none
-6.375	12.5	-11.5	1567954117470	none
-6.5	13.25	-11.625	1567954117593	none
-6.0625	9.875	-11.0	1567954117698	none
-6.25	5.625	-10.9375	1567954117804	none
-7.0625	5.875	-11.9375	1567954117910	none
-6.4375	7.0625	-11.625	1567954118015	none
-7.3125	10.25	-11.875	1567954118123	none
-7.125	7.5	-11.3125	1567954118232	none
-6.6875	5.625	-11.375	1567954118348	none
-7.5	6.0	-11.1875	1567954118463	none
-6.75	6.3125	-11.75	1567954118568	none
-6.375	5.625	-11.9375	1567954118672	none
-6.5	6.1875	-11.0625	1567954118785	none
-6.875	6.9375	-10.75	1567954118895	none
-6.5625	7.8125	-11.0	1567954119012	none
-5.5625	8.75	-11.3125	1567954119127	none
-4.5	10.6875	-11.375	1567954119244	none
-6.3125	8.0	-11.4375	1567954119360	none
-4.75	12.5625	-12.0625	1567954119471	none
-4.8125	14.1875	-11.75	1567954119587	none
-5.375	14.125	-12.0625	1567954119704	none
-4.8125	13.3125	-12.3125	1567954119819	none
-4.625	14.625	-12.4375	1567954119935	none
-5.0625	15.1875	-12.1875	1567954120041	DEPARTING
-5.0625	14.875	-11.4375	1567954120147	none
-4.8125	10.5	-12.25	1567954120257	none
-5.6875	10.0625	-12.0	1567954120366	none
-5.1875	7.75	-11.6875	1567954120475	none
-5.3125	8.3125	-11.875	1567954120585	none
-5.1875	8.1875	-12.0	1567954120696	none
-5.0625	7.875	-12.0	1567954120802	none
-5.6875	8.5625	-12.0	1567954120912	none
-5.0625	8.3125	-12.5625	1567954121020	none
-5.6875	8.875	-10.875	1567954121130	none
-4.5625	6.4375	-11.75	1567954121247	none
-5.5625	5.625	-12.0625	1567954121363	none
-5.125	5.375	-11.75	1567954121472	none
-5.1875	4.5	-11.1875	1567954121588	none
-5.625	3.1875	-11.9375	1567954121705	none
-5.375	3.625	-11.9375	1567954121815	none
-5.3125	4.625	-11.75	1567954121920	none
-4.9375	6.5625	-12.0	1567954122024	none
-4.4375	9.0625	-11.8125	1567954122127	none
-5.25	9.3125	-11.25	1567954122231	none
-5.0	9.1875	-12.5625	1567954122335	none
-4.875	9.1875	-12.8125	1567954122441	none
-5.125	9.3125	-13.375	1567954122546	none
-4.8125	9.9375	-12.5	1567954122653	none
-4.0	8.8125	-19.5	1567954122758	none
-3.1875	9.125	-20.4375	1567954122864	none
-3.375	8.0625	-20.5	1567954122973	none
-4.75	7.5	-18.375	1567954123083	none
-4.0625	6.625	-18.375	1567954123193	none
-4.8125	6.625	-18.6875	1567954123303	none
-3.875	9.125	-19.3125	1567954123414	none
-3.4375	12.3125	-19.8125	1567954123523	none
-3.625	14.6875	-19.9375	1567954123633	none
-3.5	14.5625	-19.5	1567954123742	none
-3.125	14.5625	-19.9375	1567954123852	none
-2.9375	14.875	-18.375	1567954123962	none
-2.75	14.625	-16.9375	1567954124071	none
-3.375	12.0	-14.75	1567954124186	none
-3.3125	12.75	-11.75	1567954124291	none
-5.5	11.75	-6.6875	1567954124396	none
-8.0625	9.9375	-3.1875	1567954124502	none
-9.0625	2.8125	-6.625	1567954124608	none
-5.625	0.375	-19.9375	1567954124717	none
-3.875	-3.0	-8.875	1567954124834	none
-9.5	2.5	-5.75	1567954124945	none
-3.0	5.0	-15.25	1567954125060	none
-8.1875	3.75	-13.8125	1567954125175	none
-8.875	3.6875	1.1875	1567954125285	none
-5.3125	1.375	-5.3125	1567954125400	none
-3.1875	2.375	-13.5	1567954125517	none
-4.125	4.0625	-15.875	1567954125627	none
-4.125	4.5	-14.4375	1567954125735	none
-3.5625	4.5625	-13.875	1567954125850	none
-5.625	4.875	-6.5	1567954125965	none
-7.375	5.6875	-5.25	1567954126083	none
-5.3125	5.5	-12.4375	1567954126199	none
-6.8125	8.5	-2.9375	1567954126315	none
-4.375	6.5	-9.875	1567954126431	none
-6.3125	6.5625	-8.0625	1567954126540	none
-8.25	2.6875	-0.8125	1567954126656	none
-7.5625	-0.6875	-0.25	1567954126771	none
-8.4375	-1.875	-0.75	1567954126881	none
-9.0625	0.0	0.875	1567954126998	none
-9.375	-0.4375	-1.3125	1567954127114	none
-10.1875	0.8125	-1.0	1567954127229	none
-10.0625	0.0625	-2.25	1567954127345	none
-10.5625	1.625	-3.6875	1567954127450	none
-10.875	1.75	-3.6875	1567954127561	none
-11.0	1.1875	-3.0	1567954127678	none
-10.375	1.3125	-4.9375	1567954127788	none
-8.8125	2.6875	-7.625	1567954127897	none
-9.0625	3.25	-6.4375	1567954128006	none
-9.5625	3.875	-4.1875	1567954128116	none
-9.875	4.8125	-0.625	1567954128226	none
-12.125	8.3125	-3.75	1567954128341	none
-12.375	5.6875	-1.9375	1567954128456	none
-13.5	4.0625	-1.4375	1567954128575	none
-11.3125	6.4375	-1.5	1567954128683	none
-12.6875	3.5	0.3125	1567954128788	none
-13.125	1.9375	2.25	1567954128904	none
-13.4375	5.25	1.875	1567954129030	none
-14.625	9.75	2.375	1567954129136	none
-13.5	13.3125	2.4375	1567954129251	none
-13.8125	15.375	5.125	1567954129366	none
-14.125	15.875	9.4375	1567954129483	none
-14.375	17.5	8.875	1567954129599	none
-14.5	21.75	9.375	1567954129712	none
-15.0	23.0	9.625	1567954129829	none
-15.8125	23.8125	7.375	1567954129944	none
-15.6875	22.5625	8.375	1567954130082	none
-14.0625	22.0	7.25	1567954130196	none
-12.0625	19.875	7.25	1567954130313	none
-13.875	18.875	10.875	1567954130428	none
-13.9375	19.1875	14.3125	1567954130544	none
-15.75	20.25	12.5625	1567954130649	none
-15.375	19.375	10.75	1567954130753	none
-16.4375	21.25	11.0	1567954130857	none
-17.375	21.375	13.0	1567954130961	none
-19.125	25.125	13.5625	1567954131066	none
-17.4375	26.75	10.6875	1567954131182	none
-15.75	26.6875	12.6875	1567954131297	none
-15.75	25.5625	15.8125	1567954131403	none
-14.5	23.25	14.1875	1567954131508	none
-13.0	26.375	12.0	1567954131615	none
-14.75	32.8125	10.125	1567954131727	none
-16.5	32.375	12.0625	1567954131837	none
-18.75	23.5625	15.8125	1567954131942	none
-18.5	11.3125	16.625	1567954132045	none
-15.875	-6.4375	17.6875	1567954132149	none
-14.625	-21.5625	19.6875	1567954132254	none
-13.375	-29.5	21.4375	1567954132359	none
-12.25	-17.6875	17.0	1567954132469	none
-11.25	8.8125	8.0625	1567954132581	none
-7.1875	26.125	0.4375	1567954132686	none
-6.625	33.875	0.3125	1567954132791	none
-9.75	37.5	3.875	1567954132900	none
-11.6875	39.6875	9.125	1567954133009	none
-13.375	30.9375	13.8125	1567954133118	none
-16.6875	21.0625	20.25	1567954133229	none
-17.0	13.375	21.8125	1567954133345	none
-17.8125	12.5625	22.625	1567954133460	none
-17.375	13.0625	16.25	1567954133576	none
-19.25	15.875	13.75	1567954133681	none
-19.625	10.5625	18.1875	1567954133787	none
-19.3125	11.3125	18.0625	1567954133893	none
-19.25	18.3125	17.1875	1567954133999	none
-20.8125	20.4375	16.75	1567954134104	none
-20.5625	12.375	16.875	1567954134210	none
-19.75	7.3125	18.0	1567954134315	none
-18.9375	5.125	14.25	1567954134429	none
-19.3125	1.25	11.5	1567954134543	none
-18.5	4.5625	15.5625	1567954134649	none
-15.625	8.625	14.375	1567954134755	none
-18.125	7.5	25.9375	1567954134861	none
-21.1875	11.4375	23.6875	1567954134976	none
-18.5625	10.3125	18.1875	1567954135093	none
-13.5	8.4375	16.375	1567954135209	none
-12.8125	12.375	16.1875	1567954135326	none
-19.25	9.9375	16.4375	1567954135443	none
-20.0	9.9375	16.875	1567954135559	none
-17.9375	11.625	16.9375	1567954135669	none
-22.5	12.0625	18.5625	1567954135786	none
-23.75	7.0625	21.75	1567954135896	none
-23.0625	4.0	19.6875	1567954136010	none
-19.8125	3.1875	24.875	1567954136126	none
-19.5625	2.75	24.875	1567954136250	none
-16.0	3.5625	18.9375	1567954136365	none
-11.6875	3.0	20.5625	1567954136482	none
-14.8125	-0.125	22.75	1567954136598	none
-15.375	4.0625	23.5	1567954136714	none
-19.125	5.0625	22.5	1567954136825	none
-16.0	6.5	19.5625	1567954136930	none
-18.1875	5.375	18.9375	1567954137035	none
-16.625	-3.0	24.375	1567954137138	none
-13.0625	-8.4375	21.9375	1567954137242	none
-14.3125	-0.875	23.0625	1567954137345	none
-17.125	2.5	20.0625	1567954137449	none
-16.0	-2.25	14.5	1567954137555	none
-15.9375	-8.1875	16.8125	1567954137659	none
-16.9375	-9.625	20.4375	1567954137762	none
-17.875	-5.875	12.25	1567954137866	none
-14.9375	-8.25	9.4375	1567954137973	none
-15.0	-8.3125	6.4375	1567954138083	none
-14.625	-3.0	7.9375	1567954138192	none
-14.375	-4.3125	9.625	1567954138301	none
-13.0625	0.5	12.0	1567954138410	none
-14.0625	4.1875	9.8125	1567954138527	none
-14.5625	6.5625	4.875	1567954138643	none
-17.375	8.5625	7.9375	1567954138759	none
-19.25	5.5	11.125	1567954138868	none
-22.875	0.9375	12.875	1567954138977	none
-19.875	-16.375	8.1875	1567954139087	none
-15.375	-26.6875	10.8125	1567954139196	none
-20.5625	-26.375	15.0	1567954139306	none
-17.5	-33.6875	17.0625	1567954139422	none
-18.6875	-31.0625	21.5	1567954139538	none
-20.5625	-32.5625	21.4375	1567954139653	none
-18.0	-23.8125	14.0625	1567954139769	none
-14.9375	-19.5	11.5	1567954139889	none
-14.3125	-14.4375	13.5625	1567954139995	none
-13.1875	-9.375	8.3125	1567954140126	none
-13.1875	-20.75	9.25	1567954140230	none
-12.1875	-21.375	5.6875	1567954140334	none
-11.4375	-16.6875	4.5	1567954140440	none
-13.4375	-16.6875	2.1875	1567954140546	none
-11.5625	-15.25	-4.8125	1567954140651	none
-12.1875	-13.25	-6.8125	1567954140756	none
-11.75	-14.875	-7.6875	1567954140862	none
-10.125	-16.375	-7.25	1567954140968	none
-8.625	-13.75	-9.3125	1567954141085	none
-6.375	-9.25	-11.1875	1567954141201	none
-3.9375	-5.875	-14.5	1567954141311	none
-5.4375	-5.625	-12.25	1567954141419	none
-7.6875	-4.8125	-13.375	1567954141529	none
-7.1875	-1.8125	-17.875	1567954141638	none
-3.875	-1.3125	-20.1875	1567954141757	none
-4.375	-0.9375	-16.375	1567954141868	none
-5.9375	-4.4375	-13.0625	1567954141983	none
-6.4375	-2.875	-11.9375	1567954142098	none
-5.5625	-4.125	-12.75	1567954142215	none
-5.25	-4.5625	-11.375	1567954142330	none
-7.9375	-5.8125	-11.6875	1567954142446	none
-8.1875	-5.6875	-11.4375	1567954142556	none
-9.375	-7.375	-10.625	1567954142672	none
-9.1875	-12.1875	-13.8125	1567954142778	none
-6.1875	-9.75	-13.75	1567954142883	none
-7.3125	-3.5	-12.375	1567954142991	none
-9.0	1.1875	-8.5	1567954143106	none
-9.75	0.0	-8.0625	1567954143216	none
-11.1875	-2.5	-3.625	1567954143325	none
