compassX	compassY	compassZ	time	state
24.3	-1.26	-13.38	1567954091990	none
25.8	-2.22	-13.0199995	1567954092105	none
21.66	-1.14	-9.12	1567954092225	none
23.34	-0.06	-8.34	1567954092338	none
25.56	1.02	-7.3199997	1567954092459	none
26.76	1.5	-7.62	1567954092573	none
26.46	3.6599998	-5.64	1567954092693	none
26.519999	2.04	-4.68	1567954092809	none
24.119999	6.06	-6.24	1567954092922	none
24.119999	5.58	-6.7799997	1567954093037	none
23.82	5.8199997	-8.34	1567954093155	none
19.74	6.0	-9.96	1567954093269	none
18.539999	5.58	-9.12	1567954093382	none
14.099999	5.7	-8.82	1567954093497	none
5.46	6.3599997	-10.74	1567954093612	none
2.28	9.059999	-11.58	1567954093726	none
-6.06	8.22	-11.88	1567954093844	none
-14.219999	6.54	-13.44	1567954093958	none
-13.259999	7.8599997	-14.28	1567954094073	none
-16.92	8.58	-14.639999	1567954094190	none
-13.5	9.24	-15.24	1567954094301	none
-7.2599998	9.66	-15.12	1567954094419	none
1.14	8.4	-15.54	1567954094534	none
-0.84	7.3199997	-16.08	1567954094650	none
0.96	8.04	-15.96	1567954094766	none
1.02	6.6	-16.08	1567954094883	none
4.02	6.66	-16.5	1567954094996	none
6.06	6.18	-17.4	1567954095110	none
7.3799996	5.7	-16.44	1567954095231	none
10.98	4.7999997	-16.619999	1567954095344	none
11.759999	4.3199997	-15.42	1567954095458	none
13.98	6.2999997	-15.96	1567954095573	none
13.2	5.58	-15.48	1567954095688	none
13.44	5.64	-15.719999	1567954095816	none
14.82	6.8999996	-16.26	1567954095933	none
14.099999	7.9199996	-16.8	1567954096047	none
14.219999	8.5199995	-17.4	1567954096163	none
14.82	7.44	-18.72	1567954096281	none
14.639999	6.54	-18.84	1567954096399	none
13.679999	6.48	-18.42	1567954096515	none
13.259999	6.54	-19.439999	1567954096638	none
12.3	5.04	-20.279999	1567954096752	none
12.0	7.2599998	-21.18	1567954096866	none
13.32	6.24	-22.02	1567954096982	none
11.7	5.3399997	-23.4	1567954097099	none
12.36	3.12	-22.199999	1567954097213	none
10.559999	3.06	-22.74	1567954097332	none
11.5199995	0.84	-21.6	1567954097447	none
13.08	-0.71999997	-19.08	1567954097562	none
17.039999	1.4399999	-16.98	1567954097677	none
18.359999	4.38	-16.68	1567954097793	none
16.98	3.84	-16.74	1567954097907	none
18.96	4.2599998	-15.9	1567954098021	none
20.82	5.7	-14.639999	1567954098135	none
19.08	5.52	-14.7	1567954098251	none
21.96	4.7999997	-13.32	1567954098363	none
21.42	2.58	-12.24	1567954098473	none
16.14	0.59999996	-13.139999	1567954098584	none
14.82	5.2799997	-15.0	1567954098694	none
18.06	5.7	-12.179999	1567954098805	none
12.059999	1.92	-13.38	1567954098913	none
15.599999	8.58	-13.2	1567954099023	none
11.5199995	2.28	-13.98	1567954099126	none
18.359999	6.72	-10.8	1567954099229	none
11.16	5.7	-14.639999	1567954099333	none
13.559999	2.04	-11.759999	1567954099437	none
19.199999	10.62	-12.0	1567954099540	none
12.9	8.7	-15.179999	1567954099644	none
10.08	5.1	-14.58	1567954099749	none
13.32	3.84	-12.24	1567954099853	none
14.759999	5.58	-11.759999	1567954099958	none
19.26	9.059999	-12.66	1567954100067	none
17.039999	11.219999	-14.04	1567954100177	none
12.0	8.58	-16.98	1567954100289	none
13.44	9.9	-17.039999	1567954100399	none
14.7	9.84	-16.14	1567954100509	none
20.279999	9.36	-14.28	1567954100619	none
22.859999	9.3	-12.84	1567954100729	none
23.699999	5.7599998	-11.28	1567954100839	none
17.88	0.96	-12.42	1567954100955	none
14.94	3.6599998	-16.92	1567954101069	none
20.76	6.96	-15.48	1567954101184	none
25.26	3.84	-8.94	1567954101298	none
17.76	0.84	-14.7	1567954101415	none
25.439999	6.42	-13.86	1567954101530	none
23.699999	1.68	-9.059999	1567954101651	none
17.76	5.7599998	-18.0	1567954101768	none
22.26	2.82	-10.08	1567954101886	none
18.84	5.58	-18.119999	1567954102000	none
17.16	1.26	-11.58	1567954102115	none
24.0	6.3599997	-12.66	1567954102230	none
14.88	4.98	-18.9	1567954102346	none
13.799999	0.48	-14.5199995	1567954102460	none
22.8	2.7	-9.599999	1567954102569	none
30.359999	6.48	-9.96	1567954102683	none
30.48	6.48	-13.679999	1567954102796	none
28.019999	4.44	-16.68	1567954102909	none
27.119999	3.1799998	-18.66	1567954103024	none
25.74	3.3	-19.14	1567954103143	none
23.34	2.1599998	-18.96	1567954103258	none
25.26	3.06	-18.9	1567954103374	none
22.56	3.72	-18.24	1567954103490	none
21.6	2.6399999	-18.24	1567954103606	none
19.08	3.1799998	-18.359999	1567954103721	none
20.34	2.9399998	-19.02	1567954103836	none
20.58	2.6399999	-19.08	1567954103951	none
21.3	2.3999999	-18.66	1567954104069	none
20.58	2.46	-19.08	1567954104183	none
18.119999	2.28	-19.199999	1567954104300	none
16.14	2.1599998	-19.8	1567954104417	none
15.48	2.76	-19.26	1567954104533	none
17.64	2.9399998	-14.759999	1567954104649	none
17.58	3.12	-14.099999	1567954104762	none
16.14	4.5	-14.88	1567954104879	none
12.96	3.6	-14.28	1567954104994	none
11.28	3.8999999	-13.32	1567954105109	none
10.139999	3.8999999	-13.799999	1567954105228	none
9.36	4.2599998	-14.759999	1567954105349	none
3.9599998	4.74	-14.04	1567954105464	none
0.71999997	4.5	-12.84	1567954105580	none
-1.14	4.98	-14.099999	1567954105694	none
-2.6399999	4.7999997	-14.28	1567954105811	none
-4.44	6.06	-14.58	1567954105925	none
-5.8799996	5.94	-14.099999	1567954106044	none
-5.4	6.06	-13.86	1567954106157	none
-0.53999996	5.22	-13.679999	1567954106271	none
-1.74	5.7599998	-14.759999	1567954106376	none
-1.26	5.2799997	-14.28	1567954106480	none
0.0	5.3399997	-14.759999	1567954106584	none
-0.29999998	5.46	-13.62	1567954106688	none
-0.17999999	4.44	-14.82	1567954106796	none
1.38	5.64	-13.559999	1567954106901	none
0.06	5.16	-14.16	1567954107007	none
-0.06	5.04	-14.16	1567954107114	none
0.29999998	5.46	-13.679999	1567954107221	none
2.3999999	5.1	-14.099999	1567954107336	none
5.8199997	5.1	-14.219999	1567954107445	none
7.44	3.54	-13.98	1567954107564	none
8.58	4.44	-13.799999	1567954107683	none
8.58	4.2599998	-13.98	1567954107794	none
9.719999	4.44	-14.219999	1567954107909	none
9.96	4.14	-14.34	1567954108025	none
9.84	4.08	-14.88	1567954108139	none
8.7	4.2	-14.28	1567954108253	none
6.24	4.74	-14.04	1567954108364	none
6.96	4.14	-13.799999	1567954108479	none
8.639999	4.62	-13.74	1567954108596	none
6.72	4.92	-13.86	1567954108710	none
7.9199996	4.56	-14.16	1567954108827	none
8.46	3.8999999	-14.5199995	1567954108941	none
8.88	4.38	-14.219999	1567954109056	none
10.5	4.5	-13.74	1567954109172	none
10.98	4.14	-13.98	1567954109289	none
11.88	4.44	-14.5199995	1567954109411	none
12.84	4.02	-14.28	1567954109528	none
13.38	3.9599998	-14.58	1567954109643	none
14.639999	4.02	-14.04	1567954109757	none
16.199999	3.78	-13.799999	1567954109873	none
16.44	3.9599998	-14.099999	1567954109986	none
17.34	3.84	-13.98	1567954110102	none
18.9	3.6599998	-14.16	1567954110217	none
20.22	2.8799999	-13.679999	1567954110331	none
20.46	3.24	-13.92	1567954110445	none
22.74	3.06	-14.16	1567954110559	none
23.4	2.58	-13.62	1567954110675	none
24.84	3.12	-13.559999	1567954110792	none
25.26	2.34	-13.38	1567954110906	none
26.4	2.58	-13.74	1567954111020	none
28.199999	2.1599998	-14.16	1567954111134	none
29.58	1.86	-14.28	1567954111253	none
30.0	1.8	-14.82	1567954111370	none
31.32	2.22	-14.759999	1567954111485	none
33.3	1.68	-14.4	1567954111601	none
33.6	0.96	-15.48	1567954111715	none
35.52	1.74	-15.36	1567954111832	none
34.559998	2.1	-13.92	1567954111946	none
35.04	1.62	-14.82	1567954112065	none
34.02	1.74	-14.099999	1567954112180	none
34.02	1.86	-14.34	1567954112296	none
34.14	2.1	-14.16	1567954112413	none
33.48	1.26	-14.04	1567954112529	none
34.739998	1.86	-14.28	1567954112643	none
34.44	1.68	-13.62	1567954112764	none
34.559998	1.86	-14.34	1567954112880	none
33.6	2.1599998	-13.559999	1567954112995	none
32.64	2.46	-13.98	1567954113109	none
30.599998	1.9799999	-13.44	1567954113223	none
27.9	1.86	-13.799999	1567954113338	none
24.42	1.92	-13.74	1567954113456	none
23.22	2.58	-14.28	1567954113563	none
21.539999	2.8799999	-13.98	1567954113681	none
19.199999	3.84	-13.38	1567954113796	none
16.68	2.82	-13.32	1567954113911	none
9.3	3.6599998	-13.38	1567954114026	none
6.0	4.98	-13.44	1567954114142	none
10.0199995	4.44	-13.92	1567954114258	none
12.24	4.2599998	-13.679999	1567954114375	none
15.059999	3.8999999	-13.44	1567954114491	none
12.719999	4.62	-12.12	1567954114608	none
13.259999	4.3199997	-12.179999	1567954114723	none
13.32	4.2599998	-13.5	1567954114841	none
13.139999	4.3199997	-12.599999	1567954114957	none
12.66	4.08	-13.2	1567954115071	none
15.42	3.6	-12.78	1567954115189	none
15.719999	3.72	-12.9	1567954115304	none
14.4	3.78	-13.38	1567954115422	none
14.88	3.3	-13.139999	1567954115535	none
13.74	3.6599998	-12.9	1567954115650	none
13.2	3.78	-13.32	1567954115768	none
12.179999	3.48	-13.44	1567954115885	none
13.2	4.5	-13.0199995	1567954116000	none
14.34	4.2599998	-13.679999	1567954116115	none
16.92	3.78	-13.62	1567954116234	none
20.76	3.0	-13.86	1567954116349	none
25.8	2.1599998	-13.44	1567954116464	none
30.3	2.28	-13.259999	1567954116580	none
30.42	1.68	-13.44	1567954116697	none
32.46	2.22	-13.62	1567954116810	none
33.12	1.3199999	-12.48	1567954116924	none
33.42	1.86	-13.32	1567954117040	none
31.619999	1.14	-13.74	1567954117154	none
29.46	1.62	-13.86	1567954117271	none
28.56	2.58	-11.94	1567954117380	none
26.519999	2.7	-13.08	1567954117484	none
22.92	2.46	-13.2	1567954117590	none
20.4	3.1799998	-12.48	1567954117696	none
18.9	3.78	-13.2	1567954117803	none
20.88	3.24	-12.84	1567954117909	none
22.56	4.02	-12.66	1567954118014	none
23.64	3.4199998	-12.24	1567954118123	none
22.5	3.24	-12.0	1567954118241	none
18.72	4.2	-12.719999	1567954118358	none
16.26	4.44	-12.66	1567954118477	none
17.46	3.78	-13.5	1567954118593	none
19.38	3.06	-13.44	1567954118706	none
18.48	3.24	-13.2	1567954118822	none
16.08	3.54	-13.259999	1567954118939	none
16.74	2.58	-13.0199995	1567954119057	none
16.619999	2.76	-13.259999	1567954119173	none
15.719999	3.36	-14.28	1567954119290	none
16.859999	3.1799998	-13.139999	1567954119404	none
17.279999	3.72	-12.96	1567954119519	none
18.119999	3.84	-13.259999	1567954119633	none
19.08	2.7	-13.44	1567954119751	none
21.119999	2.52	-12.599999	1567954119865	none
18.6	3.3	-13.86	1567954119981	none
22.859999	2.1599998	-13.62	1567954120085	DEPARTING
25.019999	1.62	-13.139999	1567954120190	none
24.6	2.1	-13.38	1567954120293	none
23.939999	2.7	-13.08	1567954120396	none
25.08	2.22	-13.74	1567954120500	none
25.98	1.92	-13.44	1567954120606	none
26.46	2.6399999	-13.559999	1567954120723	none
20.76	2.1599998	-12.9	1567954120837	none
19.74	2.46	-13.62	1567954120952	none
18.0	2.6399999	-13.2	1567954121068	none
18.119999	2.28	-13.38	1567954121182	none
18.42	2.28	-13.0199995	1567954121298	none
17.699999	3.1799998	-13.44	1567954121413	none
18.0	2.1599998	-13.0199995	1567954121531	none
18.48	2.8799999	-13.5	1567954121648	none
18.3	2.34	-13.259999	1567954121763	none
16.92	2.82	-13.259999	1567954121879	none
15.78	3.6599998	-13.92	1567954121994	none
15.24	2.9399998	-13.259999	1567954122111	none
14.219999	2.6399999	-13.38	1567954122228	none
13.98	3.06	-13.08	1567954122340	none
13.86	4.2599998	-14.16	1567954122455	none
16.74	3.54	-13.679999	1567954122574	none
18.72	3.0	-14.099999	1567954122693	none
20.22	3.0	-13.0199995	1567954122808	none
19.859999	2.58	-13.62	1567954122923	none
19.199999	3.3	-12.96	1567954123038	none
20.34	2.46	-12.599999	1567954123153	none
18.9	3.24	-13.92	1567954123268	none
15.179999	1.86	-17.76	1567954123382	none
13.08	0.78	-19.5	1567954123500	none
14.639999	1.4399999	-18.119999	1567954123617	none
14.4	1.0799999	-17.64	1567954123733	none
12.84	1.1999999	-18.539999	1567954123849	none
13.2	1.56	-17.699999	1567954123965	none
16.74	0.84	-18.119999	1567954124079	none
19.439999	0.59999996	-18.359999	1567954124195	none
19.56	-0.17999999	-18.48	1567954124311	none
19.32	-0.29999998	-17.4	1567954124425	none
19.5	-0.06	-16.56	1567954124539	none
19.8	-0.65999997	-16.44	1567954124653	none
18.84	-0.53999996	-14.099999	1567954124768	none
20.34	0.29999998	-11.28	1567954124883	none
22.92	2.46	-8.099999	1567954125000	none
24.539999	6.66	-6.7799997	1567954125117	none
15.24	8.34	-13.44	1567954125232	none
4.8599997	3.06	-19.14	1567954125350	none
9.24	3.6	-7.2	1567954125466	none
13.44	6.72	-17.1	1567954125580	none
18.06	2.76	-6.3599997	1567954125696	none
7.62	2.82	-19.14	1567954125813	none
16.5	9.84	-8.76	1567954125927	none
19.5	9.3	-2.7	1567954126041	none
20.64	6.66	-2.1599998	1567954126160	none
20.46	4.5	-2.8799999	1567954126275	none
19.68	3.54	-3.0	1567954126389	none
20.1	7.56	-3.8999999	1567954126504	none
13.259999	6.12	-12.719999	1567954126620	none
13.559999	1.56	-10.32	1567954126738	none
22.5	7.56	-1.62	1567954126852	none
17.039999	3.4199998	-8.099999	1567954126961	none
18.84	8.82	-5.04	1567954127074	none
19.5	9.0	-0.96	1567954127190	none
13.92	7.9199996	-1.5	1567954127305	none
8.58	7.2	-4.2599998	1567954127420	none
11.7	8.099999	-1.68	1567954127534	none
11.639999	11.16	0.06	1567954127651	none
11.04	12.179999	-3.06	1567954127770	none
8.7	11.34	-6.48	1567954127888	none
12.78	12.24	-3.6599998	1567954128006	none
12.9	12.0	-6.0	1567954128120	none
10.74	11.28	-6.66	1567954128242	none
13.2	10.26	-4.5	1567954128358	none
12.54	10.26	-4.68	1567954128475	none
14.82	10.32	-4.62	1567954128596	none
11.5199995	12.599999	-5.64	1567954128713	none
13.74	15.24	-3.6	1567954128828	none
19.439999	13.74	-3.8999999	1567954128946	none
13.32	16.02	-4.2	1567954129059	none
13.139999	15.299999	-3.54	1567954129175	none
14.94	13.86	-4.3199997	1567954129290	none
11.639999	14.94	-1.86	1567954129409	none
8.639999	18.84	-3.1799998	1567954129525	none
13.559999	18.72	-3.06	1567954129639	none
19.56	17.46	0.17999999	1567954129754	none
21.9	17.039999	3.3	1567954129872	none
24.119999	17.76	4.8599997	1567954129990	none
24.0	20.4	7.3199997	1567954130105	none
24.18	21.72	8.28	1567954130223	none
29.58	21.96	9.36	1567954130341	none
30.84	23.1	6.18	1567954130456	none
31.56	21.779999	5.94	1567954130571	none
30.42	22.439999	4.92	1567954130686	none
27.539999	19.56	4.74	1567954130798	none
25.56	18.72	4.92	1567954130914	none
24.779999	20.88	7.74	1567954131030	none
25.019999	23.1	9.3	1567954131143	none
26.22	24.0	8.88	1567954131262	none
29.279999	23.34	11.639999	1567954131377	none
29.519999	24.6	12.48	1567954131492	none
32.1	27.779999	11.88	1567954131606	none
30.72	25.98	11.58	1567954131722	none
35.7	23.519999	11.46	1567954131837	none
32.64	23.88	14.28	1567954131956	none
31.14	23.82	12.78	1567954132070	none
28.199999	22.38	9.179999	1567954132186	none
38.64	23.88	13.74	1567954132301	none
40.98	26.039999	14.5199995	1567954132415	none
33.48	27.06	16.199999	1567954132531	none
22.02	24.3	17.16	1567954132645	none
-0.42	20.88	10.679999	1567954132762	none
-13.139999	18.72	12.84	1567954132879	none
-16.26	17.82	13.2	1567954132997	none
5.16	16.32	5.94	1567954133112	none
25.5	10.74	1.4399999	1567954133228	none
40.739998	9.12	1.14	1567954133343	none
45.539997	11.82	2.7	1567954133457	none
47.34	17.34	13.86	1567954133572	none
45.42	18.9	18.18	1567954133690	none
31.08	24.24	18.24	1567954133805	none
22.5	24.96	17.82	1567954133917	none
20.4	25.019999	20.76	1567954134035	none
19.02	27.0	15.96	1567954134150	none
28.619999	25.26	14.4	1567954134265	none
21.42	26.88	18.539999	1567954134382	none
23.76	26.699999	18.0	1567954134496	none
31.439999	27.9	22.14	1567954134613	none
27.119999	28.38	15.9	1567954134729	none
21.3	27.119999	15.54	1567954134844	none
12.96	30.66	10.62	1567954134958	none
11.58	28.32	7.3799996	1567954135073	none
11.34	22.68	8.22	1567954135187	none
16.92	22.98	9.48	1567954135304	none
14.16	25.98	17.34	1567954135421	none
15.9	29.76	18.84	1567954135535	none
24.66	24.42	17.94	1567954135649	none
19.439999	22.32	14.82	1567954135766	none
22.859999	20.039999	14.4	1567954135883	none
20.039999	26.4	12.179999	1567954136000	none
22.68	26.46	14.099999	1567954136116	none
23.4	26.099998	14.639999	1567954136232	none
18.119999	30.06	13.679999	1567954136337	none
17.34	30.539999	20.64	1567954136442	none
16.08	30.48	18.42	1567954136546	none
15.0	25.56	21.24	1567954136650	none
15.24	26.22	24.06	1567954136756	none
13.0199995	26.4	22.619999	1567954136861	none
17.22	22.02	21.119999	1567954136968	none
18.9	19.5	23.279999	1567954137077	none
13.08	20.76	20.939999	1567954137193	none
19.26	24.3	25.32	1567954137307	none
19.92	26.82	24.359999	1567954137424	none
22.02	26.46	23.16	1567954137537	none
18.84	22.26	22.8	1567954137654	none
10.26	26.64	20.64	1567954137771	none
0.29999998	22.26	15.12	1567954137885	none
18.539999	25.56	19.32	1567954138002	none
12.78	22.32	12.48	1567954138117	none
7.02	21.9	9.9	1567954138231	none
5.64	26.279999	11.04	1567954138346	none
7.3199997	23.88	8.82	1567954138461	none
5.4	24.0	3.48	1567954138578	none
8.04	20.64	-2.28	1567954138693	none
12.42	20.699999	0.78	1567954138810	none
10.32	18.96	1.68	1567954138923	none
15.24	20.58	2.04	1567954139038	none
16.92	21.96	0.0	1567954139158	none
20.34	17.64	-1.92	1567954139274	none
23.58	24.359999	4.92	1567954139390	none
14.16	30.48	11.28	1567954139505	none
4.2	30.66	6.24	1567954139623	none
-12.96	18.3	-0.53999996	1567954139738	none
-14.88	24.96	7.68	1567954139854	none
-19.56	21.66	5.94	1567954139968	none
-18.72	24.66	10.98	1567954140082	none
-20.82	27.72	8.82	1567954140190	none
-13.74	25.5	8.58	1567954140307	none
-5.3399997	21.84	7.8599997	1567954140426	none
-3.9599998	19.8	6.6	1567954140545	none
3.24	19.32	6.3599997	1567954140660	none
5.7599998	16.619999	0.96	1567954140779	none
-7.62	16.92	-2.7	1567954140895	none
-0.84	16.26	-2.82	1567954141008	none
-0.84	17.1	-3.06	1567954141123	none
2.58	13.139999	-9.059999	1567954141239	none
3.54	13.08	-10.98	1567954141355	none
1.38	12.42	-13.98	1567954141470	none
-0.24	9.42	-12.54	1567954141590	none
1.68	6.8999996	-16.38	1567954141703	none
5.64	3.6	-18.18	1567954141818	none
6.8399997	2.46	-18.0	1567954141935	none
7.9199996	4.62	-18.0	1567954142052	none
7.5	4.74	-20.22	1567954142166	none
11.04	1.02	-23.039999	1567954142280	none
9.24	0.96	-23.279999	1567954142398	none
11.4	6.3599997	-20.76	1567954142513	none
11.099999	5.52	-17.88	1567954142630	none
9.3	5.52	-17.82	1567954142747	none
7.3799996	4.56	-17.94	1567954142863	none
8.46	6.8999996	-16.8	1567954142975	none
8.16	7.3799996	-18.359999	1567954143090	none
6.6	8.16	-17.52	1567954143206	none
4.38	11.28	-18.119999	1567954143319	none
1.14	5.16	-19.92	1567954143432	none
7.68	4.44	-18.96	1567954143548	none
13.62	9.24	-16.44	1567954143661	none
13.2	10.38	-15.179999	1567954143778	none
12.059999	13.139999	-12.9	1567954143892	none
10.2	17.039999	-8.04	1567954144012	none
10.74	19.26	-6.72	1567954144128	none
10.98	20.699999	-0.53999996	1567954144244	none
11.88	15.299999	-4.2	1567954144356	none
5.94	17.1	-2.8799999	1567954144469	none
14.16	16.92	-3.78	1567954144586	none
13.2	19.68	-3.4199998	1567954144699	none
17.4	17.279999	-5.7599998	1567954144814	none
19.74	16.859999	-2.58	1567954144932	none
15.96	18.6	-5.52	1567954145049	none
19.38	15.24	-5.22	1567954145163	none
23.939999	17.88	0.53999996	1567954145277	none
14.5199995	22.26	3.3	1567954145391	none
13.62	20.939999	-0.53999996	1567954145509	none
6.54	18.96	-1.9799999	1567954145622	none
13.679999	21.66	-4.2599998	1567954145738	none
11.5199995	18.06	-9.84	1567954145852	none
16.859999	14.219999	-12.48	1567954145980	none
21.0	17.52	-8.22	1567954146089	none
22.98	18.06	-12.36	1567954146196	none
20.46	19.92	-15.12	1567954146310	none
23.46	14.94	-8.46	1567954146425	none
15.24	13.799999	-6.8399997	1567954146541	none
18.6	16.02	-0.78	1567954146655	none
20.039999	21.06	-3.54	1567954146767	none
18.3	13.44	-12.54	1567954146883	none
21.18	11.759999	-11.5199995	1567954147000	none
22.5	14.099999	-6.6	1567954147118	none
26.64	12.96	-4.68	1567954147236	none
20.699999	15.839999	-5.3399997	1567954147352	none
19.74	17.64	-5.8199997	1567954147468	none
11.58	16.619999	-6.96	1567954147584	none
14.88	14.219999	-10.86	1567954147700	none
19.439999	13.5	-12.179999	1567954147817	none
21.0	11.16	-14.759999	1567954147931	none
18.119999	11.759999	-15.12	1567954148048	none
19.38	10.8	-16.98	1567954148168	none
20.76	10.5	-15.12	1567954148283	none
13.92	9.96	-12.54	1567954148402	none
18.6	5.1	-16.859999	1567954148517	none
23.1	4.08	-20.64	1567954148633	none
21.359999	2.9399998	-22.98	1567954148750	none
18.24	0.78	-23.039999	1567954148870	none
19.619999	1.5	-21.119999	1567954148985	none
15.24	3.8999999	-21.359999	1567954149100	none
14.5199995	4.44	-21.779999	1567954149214	none
14.82	5.4	-21.18	1567954149330	none
19.619999	4.98	-18.539999	1567954149448	none
19.98	7.08	-17.1	1567954149561	none
17.22	10.74	-18.84	1567954149676	none
15.24	12.24	-13.38	1567954149792	none
11.4	16.74	-2.6399999	1567954149909	none
16.92	18.539999	0.9	1567954150024	none
20.039999	16.199999	2.04	1567954150140	none
22.98	15.599999	0.0	1567954150258	none
22.38	16.32	2.52	1567954150378	none
30.48	17.82	6.42	1567954150492	none
18.0	21.779999	0.78	1567954150610	none
26.34	16.859999	0.78	1567954150725	none
19.859999	15.059999	-3.36	1567954150840	none
14.94	16.02	-3.3	1567954150955	none
15.78	10.44	-7.9199996	1567954151071	none
19.199999	6.48	-12.54	1567954151180	none
20.34	6.3599997	-9.42	1567954151296	none
20.46	6.8399997	-9.48	1567954151411	none
14.219999	11.34	-15.299999	1567954151526	none
15.78	4.14	-18.539999	1567954151641	none
19.32	3.1799998	-15.66	1567954151755	none
21.18	6.54	-14.04	1567954151870	none
20.52	7.5	-12.54	1567954151984	none
18.72	8.099999	-14.04	1567954152091	none
18.72	8.099999	-14.34	1567954152196	none
20.34	7.62	-14.5199995	1567954152299	none
20.76	7.2599998	-14.28	1567954152404	none
18.84	6.12	-13.38	1567954152509	none
20.82	8.16	-10.86	1567954152613	none
20.64	8.04	-10.62	1567954152718	none
19.38	8.82	-6.8399997	1567954152822	none
20.64	9.66	-7.8599997	1567954152926	none
23.16	7.14	-11.46	1567954153031	none
25.199999	8.4	-13.139999	1567954153138	none
23.82	7.8599997	-15.48	1567954153245	none
20.46	4.5	-17.58	1567954153349	none
23.34	3.24	-15.719999	1567954153455	none
23.88	5.8799996	-13.139999	1567954153561	none
22.5	4.8599997	-13.2	1567954153667	none
26.22	5.7	-13.32	1567954153773	none
24.9	9.36	-16.56	1567954153890	none
26.76	3.84	-18.119999	1567954154006	none
29.099998	6.18	-13.559999	1567954154122	none
28.92	10.32	-12.179999	1567954154238	none
23.16	8.04	-18.539999	1567954154355	none
25.859999	3.6	-19.8	1567954154474	none
25.38	3.06	-18.18	1567954154590	none
30.0	5.8799996	-15.48	1567954154704	none
27.84	8.22	-17.64	1567954154819	none
24.66	2.46	-18.48	1567954154935	none
24.96	4.14	-14.5199995	1567954155050	none
26.099998	9.54	-8.82	1567954155168	none
23.1	9.719999	-12.3	1567954155283	none
19.199999	5.7599998	-15.0	1567954155398	none
18.48	4.44	-11.04	1567954155511	none
21.18	3.6599998	-11.94	1567954155624	none
26.64	7.44	-12.66	1567954155739	none
22.619999	5.52	-14.82	1567954155854	none
22.5	4.7999997	-16.92	1567954155970	none
25.38	5.58	-15.66	1567954156087	none
25.019999	6.48	-15.719999	1567954156202	none
26.279999	4.7999997	-17.699999	1567954156317	none
29.039999	5.4	-15.299999	1567954156431	none
27.96	6.6	-16.32	1567954156546	none
29.519999	7.98	-19.74	1567954156662	none
25.199999	5.1	-16.56	1567954156776	none
22.74	4.74	-15.78	1567954156891	none
23.279999	7.02	-12.719999	1567954157008	none
20.52	8.4	-14.82	1567954157123	none
17.16	4.62	-16.38	1567954157236	none
20.4	3.24	-16.199999	1567954157350	none
20.22	3.12	-21.0	1567954157465	none
22.74	-2.6399999	-30.359999	1567954157580	none
18.84	-9.3	-37.38	1567954157698	none
18.0	-10.139999	-38.46	1567954157805	none
20.82	-9.96	-38.399998	1567954157910	none
22.68	-9.66	-38.94	1567954158016	none
23.82	-9.719999	-39.78	1567954158121	none
17.88	-8.16	-35.399998	1567954158224	none
16.74	-6.6	-37.26	1567954158330	none
16.199999	-8.04	-38.879997	1567954158436	none
14.28	-9.12	-41.219997	1567954158543	none
13.98	-9.84	-39.36	1567954158648	none
14.46	-9.3	-36.899998	1567954158755	none
12.66	-9.179999	-45.78	1567954158860	none
19.199999	-9.48	-49.2	1567954158965	none
19.92	-14.46	-51.239998	1567954159067	none
16.92	-17.4	-51.42	1567954159172	none
19.68	-16.44	-48.899998	1567954159277	none
28.74	-15.96	-42.899998	1567954159382	none
28.439999	-14.34	-40.62	1567954159487	none
35.04	-11.7	-37.559998	1567954159593	none
33.18	-12.3	-42.42	1567954159699	none
39.0	-11.7	-44.76	1567954159805	none
34.8	-11.58	-46.68	1567954159912	none
26.58	-11.58	-46.32	1567954160027	none
25.8	-10.98	-43.32	1567954160146	none
25.74	-11.82	-41.94	1567954160260	none
26.88	-12.36	-40.68	1567954160368	none
24.48	-12.0	-39.059998	1567954160479	none
21.96	-11.94	-32.94	1567954160593	none
20.699999	-7.8599997	-29.22	1567954160698	none
19.68	-6.54	-30.9	1567954160803	none
20.16	-5.8199997	-32.64	1567954160907	none
20.16	-4.74	-35.399998	1567954161013	none
18.84	-6.6	-37.2	1567954161118	none
18.779999	-8.58	-39.239998	1567954161222	none
20.34	-8.7	-37.559998	1567954161325	none
20.279999	-8.46	-35.88	1567954161431	none
20.34	-7.8599997	-36.3	1567954161535	none
18.48	-12.179999	-35.82	1567954161640	none
15.839999	-9.36	-35.34	1567954161744	none
15.42	-8.5199995	-36.12	1567954161850	none
18.9	-8.88	-31.8	1567954161954	none
19.74	-6.7799997	-34.44	1567954162062	none
18.18	-7.14	-34.92	1567954162171	none
20.82	-9.78	-36.42	1567954162286	none
21.96	-8.34	-34.62	1567954162400	none
22.74	-8.22	-38.28	1567954162525	none
25.199999	-8.94	-35.82	1567954162642	none
27.18	-12.599999	-39.66	1567954162756	none
34.32	-12.179999	-40.32	1567954162871	none
40.379997	-10.2	-41.7	1567954162987	none
43.26	-12.719999	-41.94	1567954163102	none
45.96	-11.759999	-40.02	1567954163219	none
41.46	-12.059999	-40.86	1567954163337	none
28.26	-12.42	-40.26	1567954163452	none
22.38	-11.7	-36.899998	1567954163565	none
29.039999	-12.0	-36.899998	1567954163682	none
25.199999	-9.0	-35.34	1567954163796	none
16.32	-6.24	-37.559998	1567954163913	none
