accX	accY	accZ	time	state
-0.78529817	1.6663644	9.414001	1567953909198	none
-0.93852705	2.3750482	9.605537	1567953909314	none
-1.4556746	1.5610195	8.954314	1567953909429	none
-0.81402856	0.39264908	9.816227	1567953909544	none
-0.63206923	1.6089035	10.524911	1567953909660	none
-1.2737153	1.9728222	9.260772	1567953909777	none
-0.8523358	1.340753	9.385271	1567953909892	none
-0.8714894	1.6567876	10.28549	1567953910007	none
-0.5650316	2.2409728	9.155427	1567953910125	none
-1.1109096	2.5187001	8.169016	1567953910230	none
-1.9536686	1.8291701	8.724471	1567953910336	none
-1.7046716	0.40222588	10.04607	1567953910442	none
-1.8004397	0.7565677	9.193734	1567953910558	none
-0.8810662	0.8331822	10.295067	1567953910673	none
-0.9768343	1.5227122	10.132261	1567953910789	none
-0.93852705	1.4077905	9.739613	1567953910904	none
-0.6895301	2.4995465	9.088389	1567953911021	none
-0.6512229	1.9632454	8.887277	1567953911138	none
-0.63206923	1.8100165	9.394848	1567953911254	none
-0.37349546	2.2888567	8.992621	1567953911371	none
-0.641646	1.9153614	9.461885	1567953911488	none
-0.6512229	2.1260512	9.500193	1567953911603	none
-0.4405331	2.3080103	8.734048	1567953911720	none
-0.22026655	1.685518	9.940725	1567953911835	none
0.0	2.5953147	9.662998	1567953911952	none
-0.59376204	2.231396	9.921572	1567953912057	none
-1.3215994	1.8770541	9.471462	1567953912162	none
-0.5650316	1.8483237	10.036493	1567953912268	none
-0.37349546	1.9440918	9.461885	1567953912379	none
-0.35434186	2.327164	9.902418	1567953912495	none
-0.6512229	1.9632454	9.9790325	1567953912611	none
-0.45968673	2.0973208	9.528923	1567953912728	none
-0.7086837	1.8674773	8.916007	1567953912845	none
-0.7565677	1.8195933	9.289502	1567953912960	none
-1.1204864	1.5705963	9.337387	1567953913077	none
-0.90979666	1.5993267	8.944737	1567953913193	none
-0.62249243	1.9057846	9.701305	1567953913309	none
-0.81402856	1.8579005	9.299079	1567953913425	none
-0.545878	1.8962077	9.595961	1567953913541	none
-0.15322891	2.384625	10.141838	1567953913652	none
-0.6991069	1.8291701	8.408437	1567953913762	none
-0.46926352	1.3982137	10.093954	1567953913877	none
-0.6703765	1.5705963	9.682152	1567953913987	none
-0.62249243	1.5897499	9.203311	1567953914096	none
-0.62249243	1.6567876	9.509769	1567953914211	none
-0.6799533	1.292869	9.193734	1567953914324	none
-0.39264908	1.9632454	9.615114	1567953914441	none
-0.41180268	1.5514427	9.299079	1567953914556	none
-0.32561144	1.3790601	10.524911	1567953914674	none
0.019153614	1.4939818	10.333375	1567953914778	none
-0.545878	1.7046716	8.360553	1567953914881	none
-0.6703765	1.0151415	10.132261	1567953914985	none
-0.58418524	0.5650316	9.959879	1567953915089	none
-0.641646	2.135628	9.078813	1567953915199	none
-0.7661445	1.1587936	9.040505	1567953915309	none
-0.50757074	1.5801731	9.873688	1567953915415	none
-0.46926352	0.9576807	9.595961	1567953915525	none
-0.2777274	0.9959879	9.184157	1567953915634	none
-0.94810385	1.5131354	8.676587	1567953915744	none
-0.51714754	0.6799533	10.553641	1567953915850	none
-0.79487497	0.51714754	8.916007	1567953915955	none
0.009576807	2.4133554	9.892841	1567953916060	none
0.25857377	1.3311762	9.174581	1567953916168	none
-0.23942018	1.6950948	11.089942	1567953916278	none
-0.94810385	0.20111294	9.56723	1567953916382	none
-0.8619126	1.5993267	8.389283	1567953916486	none
-0.05746084	2.0398598	11.827356	1567953916589	none
-0.5554548	1.0630256	7.824251	1567953916693	none
-0.5650316	1.6089035	8.6574335	1567953916796	none
-0.62249243	1.292869	10.275913	1567953916902	none
-0.90021986	1.340753	8.408437	1567953917006	none
-0.038307227	1.3215994	9.691729	1567953917110	none
-0.10534488	1.6376339	9.509769	1567953917215	none
-0.12449849	1.5227122	9.902418	1567953917319	none
-0.4405331	1.6950948	8.724471	1567953917423	none
0.0	2.231396	9.797073	1567953917527	none
-0.5267244	1.340753	9.289502	1567953917631	none
-0.019153614	1.6567876	9.481039	1567953917735	none
0.48841715	2.6623523	9.797073	1567953917838	none
-0.41180268	1.5610195	9.816227	1567953917942	none
-1.1971009	1.6567876	9.519346	1567953918047	none
0.89064306	3.7062242	9.356541	1567953918150	none
-0.5650316	2.4420857	8.054094	1567953918254	none
-0.61291564	2.2122424	10.228029	1567953918358	none
-0.91937345	2.183512	8.628703	1567953918461	none
0.6512229	2.1164744	11.18571	1567953918565	none
-0.10534488	3.2848446	9.078813	1567953918668	none
-1.5227122	1.733402	9.107543	1567953918772	none
-1.7812861	0.5363012	9.059659	1567953918875	none
-1.2737153	2.585738	8.820239	1567953918980	none
-1.0055647	1.4748282	8.858546	1567953919083	none
-0.2873042	2.2505496	9.203311	1567953919187	none
0.0	1.7717092	9.011775	1567953919291	none
-0.24899697	1.5897499	8.896853	1567953919394	none
-0.18195933	2.5474305	10.362105	1567953919498	none
-0.06703765	1.934515	9.251195	1567953919602	none
0.05746084	2.8538885	9.3661175	1567953919706	none
0.12449849	1.8674773	9.940725	1567953919809	none
-0.7182605	1.8483237	8.0924015	1567953919913	none
-0.19153613	1.4077905	9.270349	1567953920017	none
-0.08619126	2.2409728	9.203311	1567953920120	none
-0.5267244	1.3120226	8.896853	1567953920224	none
-0.46926352	1.6950948	9.193734	1567953920327	none
-0.22026655	1.5131354	9.643845	1567953920431	none
0.49799395	3.0071173	10.802638	1567953920536	none
0.18195933	2.8634653	9.174581	1567953920639	none
-0.08619126	2.1930888	8.580819	1567953920743	none
-0.36391866	1.7717092	8.791509	1567953920846	none
-0.48841715	1.7429788	9.241618	1567953920950	none
0.0	1.9919758	8.954314	1567953921053	none
-0.10534488	1.733402	9.299079	1567953921158	none
-0.32561144	2.327164	9.653421	1567953921261	none
-0.4309563	1.5705963	8.90643	1567953921366	none
0.22026655	2.2409728	9.988609	1567953921470	none
0.51714754	2.920926	9.528923	1567953921574	none
0.02873042	2.528277	9.509769	1567953921677	none
-0.19153613	1.4269443	9.11712	1567953921781	none
0.10534488	2.2409728	9.088389	1567953921885	none
-0.51714754	1.6950948	9.212888	1567953921989	none
-0.25857377	1.7046716	9.279925	1567953922092	none
-0.37349546	2.2888567	8.513782	1567953922198	none
-0.24899697	1.388637	9.758766	1567953922301	none
-0.05746084	2.3080103	10.630256	1567953922405	none
0.25857377	2.566584	9.193734	1567953922508	none
-0.11492168	1.5610195	8.485051	1567953922612	none
-0.10534488	1.6376339	10.572795	1567953922716	none
-0.4213795	1.9919758	8.944737	1567953922819	none
0.15322891	1.7046716	9.069236	1567953922923	none
0.02873042	2.0207062	9.394848	1567953923027	none
-0.5554548	1.5131354	8.868123	1567953923130	none
-0.6703765	0.92895025	9.165004	1567953923234	none
0.25857377	1.292869	11.243171	1567953923338	none
0.31603462	2.7964275	9.816227	1567953923442	none
0.009576807	2.2026656	9.461885	1567953923545	none
-0.06703765	2.2218192	9.155427	1567953923649	none
0.02873042	1.6184803	9.3661175	1567953923752	none
0.019153614	2.087744	9.528923	1567953923856	none
0.02873042	1.6759412	9.5385	1567953923959	none
-0.35434186	1.5993267	8.312668	1567953924063	none
0.10534488	0.90979666	9.212888	1567953924167	none
0.038307227	1.685518	9.844957	1567953924270	none
0.39264908	2.882619	9.557653	1567953924374	none
-0.047884032	2.087744	9.835381	1567953924481	none
0.22026655	2.1164744	9.557653	1567953924584	none
-0.08619126	1.5897499	8.90643	1567953924688	none
-0.08619126	2.1068976	10.01734	1567953924792	none
0.009576807	1.388637	8.350976	1567953924896	none
0.047884032	1.8962077	8.695741	1567953925000	none
-0.1436521	1.283292	10.314221	1567953925103	none
-0.2777274	1.4939818	9.902418	1567953925207	none
0.62249243	2.384625	9.959879	1567953925310	none
0.63206923	2.7389667	9.940725	1567953925414	none
-0.08619126	1.8770541	9.203311	1567953925518	none
0.076614454	1.9249382	9.232041	1567953925623	none
0.21068975	1.7238252	9.193734	1567953925730	none
0.0	1.6184803	9.5385	1567953925834	none
-0.78529817	1.2737153	8.772355	1567953925938	none
-0.6895301	0.58418524	9.653421	1567953926042	none
0.49799395	1.8195933	10.965444	1567953926146	none
1.0055647	2.767697	9.969456	1567953926250	none
0.4309563	2.1739352	10.170568	1567953926354	none
0.22984336	2.0590134	10.103531	1567953926457	none
-0.038307227	1.5035586	9.433155	1567953926562	none
0.15322891	1.8579005	9.720459	1567953926666	none
-0.20111294	1.7429788	8.90643	1567953926770	none
-0.48841715	1.8004397	8.695741	1567953926873	none
-0.22984336	1.4173675	9.557653	1567953926977	none
-0.2873042	1.5131354	9.959879	1567953927081	none
0.22984336	2.5187001	9.56723	1567953927185	none
0.5554548	2.030283	10.477027	1567953927290	none
-0.45010993	1.8483237	9.490616	1567953927394	none
-0.076614454	1.5227122	9.385271	1567953927497	none
-0.038307227	1.7908629	9.471462	1567953927601	none
0.009576807	1.733402	9.672575	1567953927705	none
-0.46926352	1.7046716	8.494628	1567953927808	none
-0.10534488	1.3790601	10.084377	1567953927912	none
-0.29688102	1.5514427	9.768343	1567953928016	none
0.45968673	2.4899697	9.892841	1567953928119	none
0.33518824	2.432509	9.586384	1567953928223	none
0.10534488	1.8100165	9.289502	1567953928326	none
0.009576807	1.6472107	8.935161	1567953928430	none
-0.24899697	1.5993267	9.576807	1567953928534	none
0.12449849	1.6089035	8.8777	1567953928638	none
-0.11492168	1.1300632	9.030929	1567953928742	none
0.047884032	1.3790601	9.950302	1567953928847	none
0.095768064	2.0685902	9.471462	1567953928951	none
1.0342951	2.96881	10.352529	1567953929055	none
0.48841715	2.3654714	9.078813	1567953929158	none
0.0	1.6472107	9.011775	1567953929262	none
0.095768064	1.7429788	8.973468	1567953929366	none
0.4405331	1.8291701	9.212888	1567953929470	none
0.40222588	1.8866309	9.002198	1567953929578	none
-0.019153614	1.6089035	8.475474	1567953929682	none
0.17238252	1.3503298	9.902418	1567953929785	none
0.20111294	1.436521	8.868123	1567953929889	none
0.34476504	2.336741	8.686164	1567953929993	none
0.23942018	1.5705963	9.481039	1567953930096	none
-0.05746084	1.4077905	8.360553	1567953930199	none
0.18195933	1.1587936	9.471462	1567953930303	none
0.15322891	1.8291701	9.404425	1567953930407	none
0.02873042	1.1779473	8.810662	1567953930511	none
0.21068975	1.1875241	9.548077	1567953930614	none
0.11492168	1.5035586	9.921572	1567953930718	none
0.0	1.532289	9.165004	1567953930821	none
0.047884032	0.89064306	9.308656	1567953930925	none
0.39264908	1.6089035	9.998186	1567953931029	none
0.39264908	1.9536686	10.247183	1567953931133	none
0.19153613	1.6567876	9.174581	1567953931237	none
0.35434186	1.6184803	9.222465	1567953931341	none
0.17238252	1.6376339	10.218452	1567953931445	none
0.10534488	1.8483237	9.576807	1567953931548	none
0.1340753	1.4173675	8.6574335	1567953931652	none
0.40222588	1.6950948	10.304645	1567953931756	none
0.11492168	1.3790601	8.66701	1567953931860	none
0.39264908	1.6280571	8.1881695	1567953931963	none
0.02873042	1.2641385	9.500193	1567953932067	none
0.0	1.1492168	9.002198	1567953932170	none
0.019153614	1.0821792	9.586384	1567953932274	none
0.038307227	1.5610195	9.844957	1567953932378	none
0.31603462	1.3311762	9.260772	1567953932482	none
0.50757074	2.0590134	9.289502	1567953932586	none
0.019153614	1.1971009	9.375694	1567953932689	none
0.18195933	1.6759412	10.141838	1567953932793	none
0.45968673	1.6663644	8.7532015	1567953932897	none
-0.038307227	1.3503298	6.9240313	1567953933001	none
0.009576807	1.0726024	10.247183	1567953933105	none
-0.38307226	0.9864111	8.848969	1567953933209	none
-0.038307227	1.484405	8.973468	1567953933313	none
0.21068975	1.7046716	9.835381	1567953933418	ARRIVING
0.2681506	1.3120226	9.155427	1567953933523	none
0.39264908	1.8483237	9.3661175	1567953933627	none
0.5554548	1.7717092	9.662998	1567953933737	none
0.23942018	1.3790601	9.107543	1567953933840	none
0.1436521	1.0534488	8.734048	1567953933944	none
0.095768064	1.1492168	9.921572	1567953934048	none
0.34476504	1.091756	10.658986	1567953934152	none
0.641646	1.541866	9.835381	1567953934256	none
0.51714754	2.0973208	9.825804	1567953934360	none
0.7374141	1.5801731	9.356541	1567953934463	none
0.60333884	1.9728222	9.576807	1567953934567	none
0.46926352	1.3982137	8.925584	1567953934671	none
0.4213795	1.6663644	9.586384	1567953934775	none
0.38307226	1.8579005	9.471462	1567953934879	none
0.34476504	1.1300632	9.184157	1567953934983	none
0.22026655	1.1492168	9.634268	1567953935088	none
0.11492168	1.1204864	9.050082	1567953935191	none
0.02873042	0.58418524	9.643845	1567953935295	none
0.38307226	1.3503298	10.611102	1567953935399	none
0.61291564	1.2066777	9.624691	1567953935503	none
0.7374141	1.6089035	10.429143	1567953935607	none
0.8523358	1.8100165	9.576807	1567953935711	none
0.9672575	1.7812861	9.576807	1567953935814	none
0.9864111	2.078167	9.356541	1567953935918	none
0.5650316	1.5801731	8.734048	1567953936022	none
0.45010993	1.3311762	9.77792	1567953936126	none
0.25857377	1.1492168	9.595961	1567953936230	none
0.92895025	1.5610195	10.01734	1567953936333	none
1.0247183	1.934515	9.940725	1567953936437	none
0.91937345	1.8962077	9.050082	1567953936541	none
0.7374141	1.6376339	9.155427	1567953936644	none
0.37349546	1.3311762	9.3182335	1567953936748	none
0.20111294	0.842759	9.452309	1567953936852	none
0.2873042	1.0342951	9.5385	1567953936956	none
0.89064306	1.4269443	9.892841	1567953937060	none
1.0055647	1.9919758	9.931149	1567953937164	none
1.1300632	2.0590134	8.944737	1567953937267	none
0.7757214	1.5801731	9.375694	1567953937371	none
0.50757074	1.3024458	10.180145	1567953937475	none
0.21068975	0.63206923	9.519346	1567953937578	none
0.6703765	1.5035586	10.084377	1567953937682	none
0.32561144	1.6089035	8.743625	1567953937786	none
0.22026655	1.3215994	8.868123	1567953937890	none
0.33518824	0.79487497	9.682152	1567953937994	none
0.49799395	1.1204864	9.701305	1567953938097	none
0.6703765	1.3024458	9.452309	1567953938201	none
0.5267244	1.3503298	9.758766	1567953938305	none
0.34476504	1.091756	9.11712	1567953938408	none
0.48841715	1.0247183	9.605537	1567953938512	none
0.60333884	1.3215994	10.007763	1567953938616	none
0.61291564	1.4460979	9.088389	1567953938719	none
0.842759	1.3982137	9.337387	1567953938823	none
0.5746084	0.9576807	9.940725	1567953938926	none
0.545878	1.4460979	9.509769	1567953939030	none
0.19153613	1.1683705	9.078813	1567953939134	none
0.18195933	0.89064306	9.528923	1567953939238	none
0.41180268	1.0821792	9.902418	1567953939341	none
0.36391866	1.2162545	9.050082	1567953939445	none
0.39264908	1.3311762	10.093954	1567953939549	none
0.46926352	1.0630256	9.672575	1567953939654	none
0.49799395	1.3120226	9.528923	1567953939757	none
0.45968673	0.92895025	8.858546	1567953939863	none
0.038307227	0.8523358	9.375694	1567953939967	none
0.35434186	0.91937345	9.9790325	1567953940070	none
0.2873042	1.0534488	9.289502	1567953940174	none
0.7182605	1.6759412	9.988609	1567953940278	none
0.18195933	1.6567876	8.025364	1567953940382	none
0.32561144	1.436521	9.107543	1567953940485	none
0.35434186	1.1587936	9.481039	1567953940589	none
0.61291564	1.4269443	9.835381	1567953940692	none
0.38307226	1.4077905	9.289502	1567953940796	none
0.4309563	1.2066777	9.165004	1567953940900	none
0.50757074	1.1971009	9.682152	1567953941004	none
0.39264908	1.0151415	9.394848	1567953941108	none
0.33518824	1.5227122	9.634268	1567953941211	none
0.45968673	1.5801731	9.643845	1567953941315	none
0.5650316	1.5514427	8.513782	1567953941419	none
0.545878	1.3215994	9.394848	1567953941523	none
0.33518824	1.3694834	10.04607	1567953941627	none
0.29688102	1.3024458	8.896853	1567953941730	none
0.49799395	0.9672575	9.040505	1567953941834	none
0.2777274	1.0055647	9.873688	1567953941938	none
0.47884035	1.4269443	10.371682	1567953942043	none
0.24899697	1.3790601	8.532935	1567953942147	none
0.7278373	1.3599066	9.3182335	1567953942253	none
0.6991069	1.5035586	9.56723	1567953942357	none
0.545878	1.8195933	9.519346	1567953942461	none
0.40222588	1.0726024	8.408437	1567953942565	none
0.34476504	1.1109096	9.595961	1567953942668	none
0.32561144	1.1779473	10.0269165	1567953942772	none
0.23942018	0.94810385	8.992621	1567953942876	none
0.45010993	1.3215994	10.0269165	1567953942980	none
0.23942018	0.90979666	9.021352	1567953943083	none
0.5267244	1.1971009	9.576807	1567953943187	none
0.22984336	1.0151415	9.624691	1567953943291	none
0.0	0.7086837	9.011775	1567953943395	none
0.51714754	1.2737153	10.160992	1567953943498	none
0.076614454	1.3215994	9.3661175	1567953943602	none
0.0	0.9959879	9.682152	1567953943706	none
0.019153614	1.7238252	9.414001	1567953943809	none
0.16280572	0.8619126	9.11712	1567953943913	none
-0.35434186	-0.06703765	10.084377	1567953944016	none
0.11492168	2.327164	10.419566	1567953944125	none
0.009576807	0.29688102	8.571242	1567953944228	none
0.6512229	1.6089035	10.524911	1567953944334	none
0.47884035	1.1875241	8.896853	1567953944438	none
0.08619126	0.9864111	9.021352	1567953944542	none
-0.10534488	0.80445176	9.165004	1567953944646	none
0.095768064	0.49799395	10.084377	1567953944749	none
0.05746084	0.8523358	9.394848	1567953944853	none
-0.31603462	1.13964	9.404425	1567953944957	none
-0.40222588	0.60333884	8.676587	1567953945060	none
-0.06703765	0.5746084	9.509769	1567953945164	none
0.38307226	1.1779473	11.061212	1567953945268	none
0.0	0.90021986	7.6614456	1567953945372	none
-0.22984336	0.39264908	10.084377	1567953945476	none
-0.22026655	0.6799533	9.816227	1567953945580	none
-0.51714754	1.2354081	8.513782	1567953945684	none
-0.009576807	0.545878	9.854534	1567953945787	none
-0.095768064	1.13964	8.714894	1567953945891	none
-0.12449849	0.78529817	9.9790325	1567953945994	none
-0.38307226	1.0630256	8.829816	1567953946098	none
0.0	0.8714894	10.036493	1567953946202	none
-0.18195933	0.25857377	9.021352	1567953946306	none
0.15322891	1.292869	10.323798	1567953946409	none
0.0	0.9576807	10.304645	1567953946513	none
-0.10534488	1.292869	8.121132	1567953946617	none
0.33518824	0.2873042	9.787497	1567953946720	none
-0.038307227	0.89064306	10.036493	1567953946824	none
-0.17238252	0.45010993	9.404425	1567953946927	none
0.076614454	1.4652514	9.442732	1567953947031	none
-0.12449849	0.7757214	9.050082	1567953947135	none
0.20111294	0.50757074	10.199299	1567953947239	none
0.23942018	1.5227122	9.634268	1567953947342	none
0.047884032	0.9672575	9.500193	1567953947446	none
0.15322891	0.8523358	9.346964	1567953947550	none
0.2873042	0.6703765	9.940725	1567953947654	none
-0.15322891	0.8331822	9.911995	1567953947757	none
-0.038307227	1.0726024	9.844957	1567953947861	none
0.076614454	1.2354081	10.793061	1567953947965	none
0.2681506	1.3311762	10.237606	1567953948069	none
0.1340753	1.5897499	9.5385	1567953948173	none
0.36391866	1.2354081	10.333375	1567953948276	none
-0.02873042	1.4173675	9.576807	1567953948380	none
-0.23942018	0.5363012	9.605537	1567953948483	none
-0.038307227	0.7086837	9.653421	1567953948590	none
-0.047884032	0.5363012	10.247183	1567953948695	none
0.0	0.8619126	9.385271	1567953948798	none
0.4309563	1.1013328	9.691729	1567953948902	none
0.0	0.91937345	9.557653	1567953949006	none
-0.076614454	0.63206923	9.279925	1567953949109	none
0.2681506	1.043872	9.950302	1567953949213	none
-0.16280572	1.0821792	9.14585	1567953949317	none
0.0	0.9768343	9.059659	1567953949421	none
0.2681506	1.0342951	8.7532015	1567953949526	none
0.18195933	0.58418524	9.624691	1567953949629	none
0.038307227	0.6607997	9.959879	1567953949733	none
0.33518824	0.90979666	9.682152	1567953949837	none
0.39264908	0.80445176	9.3182335	1567953949941	none
0.31603462	1.0342951	9.768343	1567953950045	none
-0.047884032	0.6895301	9.490616	1567953950148	none
0.45010993	1.1875241	9.624691	1567953950252	none
0.30645782	0.9576807	9.069236	1567953950356	none
0.31603462	0.9576807	9.691729	1567953950460	none
0.10534488	0.49799395	9.184157	1567953950564	none
0.46926352	1.2449849	10.084377	1567953950667	none
0.019153614	0.7661445	9.299079	1567953950772	none
0.23942018	1.1779473	9.528923	1567953950875	none
0.1340753	0.6799533	9.375694	1567953950979	none
0.18195933	1.1204864	9.490616	1567953951083	none
0.35434186	0.92895025	9.375694	1567953951187	none
0.41180268	0.90979666	9.442732	1567953951291	none
0.2873042	0.9768343	9.854534	1567953951394	none
0.2873042	1.1204864	8.954314	1567953951498	none
0.36391866	1.091756	9.682152	1567953951602	none
0.24899697	1.0534488	9.3661175	1567953951706	none
0.19153613	1.0534488	9.346964	1567953951809	none
0.34476504	1.13964	10.007763	1567953951913	none
0.16280572	1.0247183	9.107543	1567953952017	none
0.36391866	1.1875241	9.452309	1567953952121	none
0.19153613	0.8810662	9.356541	1567953952224	none
0.23942018	1.0151415	9.557653	1567953952328	none
0.33518824	1.1683705	9.260772	1567953952431	none
0.2777274	1.0821792	9.519346	1567953952535	none
0.5363012	1.1300632	9.615114	1567953952639	none
0.34476504	1.2066777	9.404425	1567953952742	none
0.2777274	1.1683705	9.308656	1567953952846	none
0.23942018	1.1587936	9.394848	1567953952949	none
0.30645782	1.1109096	9.5385	1567953953054	none
0.21068975	1.0821792	9.442732	1567953953158	none
0.17238252	1.1300632	9.433155	1567953953262	none
0.31603462	1.2258313	9.433155	1567953953366	none
0.34476504	1.1683705	9.548077	1567953953469	none
0.4213795	1.3311762	9.509769	1567953953573	none
0.15322891	1.1492168	9.299079	1567953953677	none
0.19153613	1.13964	9.500193	1567953953780	none
0.25857377	1.1683705	9.232041	1567953953884	none
0.2873042	1.2162545	9.289502	1567953953988	none
0.18195933	0.90979666	9.299079	1567953954091	none
0.33518824	1.3503298	9.346964	1567953954195	none
0.18195933	1.0247183	9.557653	1567953954300	none
0.076614454	1.0247183	9.165004	1567953954404	none
0.36391866	1.2737153	10.055647	1567953954507	none
0.40222588	1.2354081	9.050082	1567953954611	none
0.7374141	1.2258313	9.375694	1567953954715	none
0.08619126	1.0821792	9.308656	1567953954819	none
0.22984336	1.1013328	9.595961	1567953954923	none
0.4405331	1.3599066	9.423578	1567953955027	none
0.49799395	1.3215994	9.442732	1567953955130	none
0.22984336	1.2641385	9.14585	1567953955234	none
0.45968673	1.1300632	9.77792	1567953955337	none
0.62249243	1.3599066	9.14585	1567953955441	none
0.32561144	0.9959879	9.3182335	1567953955545	none
0.46926352	1.1109096	9.557653	1567953955649	none
0.5267244	1.283292	9.423578	1567953955753	none
0.47884035	1.1779473	9.241618	1567953955856	none
0.45010993	1.2737153	9.3661175	1567953955960	none
0.4405331	1.2258313	9.433155	1567953956064	none
0.45968673	1.292869	9.385271	1567953956167	none
0.2777274	1.1492168	9.299079	1567953956271	none
0.51714754	1.1492168	9.251195	1567953956375	none
0.40222588	1.091756	9.385271	1567953956479	none
0.37349546	1.0342951	9.528923	1567953956583	none
0.45010993	1.1300632	9.557653	1567953956686	none
0.51714754	1.2258313	9.279925	1567953956790	none
0.49799395	1.13964	9.519346	1567953956894	none
0.34476504	1.0342951	9.481039	1567953956997	none
0.6607997	1.2354081	9.528923	1567953957101	none
0.5746084	1.2258313	9.56723	1567953957205	none
0.39264908	1.1875241	9.299079	1567953957309	none
0.4213795	1.13964	9.615114	1567953957413	none
0.46926352	1.1300632	9.404425	1567953957521	none
0.50757074	1.2354081	9.356541	1567953957624	none
0.38307226	1.091756	9.490616	1567953957729	none
0.32561144	1.0630256	9.394848	1567953957834	none
0.58418524	1.3790601	9.414001	1567953957937	none
0.41180268	1.4748282	9.3182335	1567953958041	none
0.5554548	1.5897499	8.916007	1567953958145	none
0.59376204	1.3024458	9.088389	1567953958249	none
0.39264908	1.2162545	9.452309	1567953958353	none
0.46926352	1.292869	9.251195	1567953958457	none
0.49799395	1.1875241	9.5385	1567953958560	none
0.35434186	1.1587936	9.461885	1567953958664	none
0.29688102	1.1779473	9.548077	1567953958767	none
0.49799395	1.2545617	9.289502	1567953958871	none
0.37349546	1.1971009	9.404425	1567953958974	none
0.37349546	1.1587936	9.423578	1567953959077	none
0.45010993	1.283292	9.404425	1567953959181	none
0.16280572	1.1492168	9.471462	1567953959284	none
0.41180268	1.2449849	9.433155	1567953959387	none
0.33518824	1.1587936	9.308656	1567953959490	none
0.40222588	1.2545617	9.356541	1567953959594	none
0.48841715	1.1875241	9.56723	1567953959697	none
0.36391866	1.1587936	9.3661175	1567953959804	none
0.33518824	1.2449849	9.528923	1567953959908	none
0.31603462	0.9864111	9.481039	1567953960011	none
0.38307226	1.0821792	9.56723	1567953960123	none
0.19153613	1.0247183	9.375694	1567953960227	none
0.35434186	1.0630256	9.576807	1567953960330	none
0.45968673	1.1013328	9.461885	1567953960434	none
0.25857377	1.1683705	9.3661175	1567953960538	none
0.34476504	1.1875241	9.452309	1567953960642	none
0.4213795	1.1492168	9.461885	1567953960746	none
0.39264908	1.283292	9.299079	1567953960849	none
0.24899697	1.1204864	9.595961	1567953960953	none
0.35434186	1.2641385	9.394848	1567953961056	none
0.2777274	1.043872	9.232041	1567953961160	none
0.4309563	1.0151415	9.653421	1567953961265	none
0.30645782	1.0726024	9.289502	1567953961368	none
0.45010993	1.1204864	9.595961	1567953961472	none
0.4213795	1.1875241	9.3661175	1567953961576	none
0.35434186	1.2737153	9.375694	1567953961680	none
0.50757074	1.340753	9.385271	1567953961784	none
0.4309563	1.283292	9.414001	1567953961888	none
0.50757074	1.2641385	9.595961	1567953961996	none
0.33518824	1.2545617	9.212888	1567953962100	none
0.50757074	1.2162545	9.481039	1567953962204	none
0.4309563	1.2162545	9.548077	1567953962308	none
0.32561144	1.1779473	9.414001	1567953962412	none
0.4309563	1.0726024	9.682152	1567953962515	none
0.31603462	1.1587936	9.308656	1567953962619	none
0.45968673	1.1779473	9.672575	1567953962723	none
0.80445176	1.0055647	9.816227	1567953962827	none
0.94810385	1.6089035	9.136273	1567953962931	none
0.842759	1.436521	9.643845	1567953963035	none
0.62249243	1.388637	9.356541	1567953963138	none
0.32561144	1.484405	9.279925	1567953963242	none
0.20111294	1.0342951	9.643845	1567953963346	none
0.4309563	1.283292	9.337387	1567953963451	none
0.32561144	1.3215994	9.423578	1567953963555	none
0.20111294	1.13964	9.595961	1567953963658	none
0.36391866	1.1971009	9.394848	1567953963761	none
0.23942018	1.1109096	9.509769	1567953963866	none
-0.81402856	1.7621324	11.128249	1567953963977	none
1.0726024	1.7908629	10.160992	1567953964084	none
-0.25857377	1.1204864	6.301539	1567953964201	none
0.31603462	0.5746084	8.207323	1567953964309	none
0.81402856	1.8387469	10.295067	1567953964415	none
0.81402856	1.8387469	10.295067	1567953964518	none
0.81402856	1.8387469	10.295067	1567953964620	none
0.60333884	1.340753	9.5385	1567953964723	none
0.51714754	1.3311762	9.078813	1567953964837	none
0.5363012	1.3503298	9.394848	1567953964941	none
0.15322891	1.2641385	9.643845	1567953965045	none
0.10534488	1.2258313	9.911995	1567953965149	none
0.6991069	1.1109096	9.414001	1567953965253	none
0.9576807	1.3120226	9.346964	1567953965357	none
0.7182605	0.7565677	9.404425	1567953965461	none
0.63206923	1.1875241	8.513782	1567953965564	none
-0.61291564	1.4173675	9.528923	1567953965669	none
-0.7374141	2.030283	8.513782	1567953965773	none
0.30645782	1.685518	10.352529	1567953965881	none
0.46926352	1.1109096	10.553641	1567953965996	none
-0.5363012	1.1204864	9.77792	1567953966101	none
-0.08619126	2.1260512	8.973468	1567953966204	none
-0.08619126	2.1068976	8.810662	1567953966307	none
-0.5554548	1.6376339	9.174581	1567953966411	none
-0.2681506	1.4556746	9.548077	1567953966514	none
-0.009576807	1.7908629	9.32781	1567953966617	none
-0.076614454	1.6663644	9.394848	1567953966721	none
-0.2873042	1.5514427	9.452309	1567953966824	none
-0.32561144	1.4269443	9.11712	1567953966929	none
-0.21068975	1.5705963	9.069236	1567953967033	none
-0.39264908	1.4556746	9.404425	1567953967137	none
-0.2777274	1.4269443	9.212888	1567953967240	none
-0.076614454	1.4460979	9.203311	1567953967344	none
