gyrX	gyrY	gyrZ	time	state
-0.0024752258	-0.005465411	-0.0063450574	1567953953338	none
0.0030225613	-0.02867829	0.0052613826	1567953953453	none
-0.0024752258	0.0024758368	-0.0014581353	1567953953567	none
-0.004307822	0.02385612	-0.007566788	1567953953684	none
-0.015303397	-0.014017525	0.0022070562	1567953953802	none
-0.010416474	0.0061410284	-0.011842845	1567953953919	none
-0.026909836	0.013471412	-2.3640486E-4	1567953954033	none
-0.011027339	0.02141266	-0.010621114	1567953954146	none
-0.017135993	-0.012184929	0.0052613826	1567953954260	none
0.030511497	-0.053112898	0.0058722477	1567953954374	none
-0.012859935	-0.017071852	0.0058722477	1567953954489	none
-0.0030860913	6.432411E-4	3.744604E-4	1567953954604	none
-0.029964162	-0.009130603	0.0040396517	1567953954719	none
0.0030225613	-0.0042436807	-0.008788518	1567953954835	none
0.024402846	-0.04028473	0.019922148	1567953954951	none
0.021959383	-0.025623964	-0.0032907312	1567953955065	none
-0.024466375	0.036073424	0.0083157085	1567953955180	none
-0.024466375	0.045236405	-0.013064575	1567953955298	none
0.014018136	0.017747467	-0.007566788	1567953955414	none
-0.009805609	-0.007908872	0.01564609	1567953955531	none
0.025624575	-0.0250131	-2.3640486E-4	1567953955646	none
0.021959383	0.009195355	-0.010621114	1567953955764	none
0.0036334265	-0.021958772	0.012591765	1567953955882	none
0.007909483	0.02507785	0.0052613826	1567953955996	none
-0.0067512826	0.07761226	-0.0020690004	1567953956110	none
0.0011899655	-0.016460985	0.02114388	1567953956226	none
-0.0024752258	-0.007298007	-0.0057341917	1567953956344	none
-0.0018643606	-0.005465411	-2.3640486E-4	1567953956461	none
-0.0036969564	-0.009130603	0.0034287865	1567953956581	none
0.008520349	0.0061410284	0.0040396517	1567953956695	none
0.009742078	-5.784894E-4	0.001596191	1567953956809	none
0.010963809	-0.0011893547	0.0028179213	1567953956925	none
0.020126788	-0.01462839	0.0034287865	1567953957037	none
0.008520349	-0.012184929	-0.0020690004	1567953957155	none
0.017072462	-0.020737043	0.0083157085	1567953957273	none
5.791003E-4	0.0049192975	-8.472701E-4	1567953957390	none
-6.426302E-4	-0.0036328156	0.0040396517	1567953957505	none
-0.0012534955	0.004308433	9.853257E-4	1567953957620	none
-0.014692531	-0.006687142	9.853257E-4	1567953957735	none
-0.004307822	0.00980622	0.0040396517	1567953957850	none
-0.0055295518	0.0024758368	0.0077048433	1567953957967	none
0.0036334265	-0.007908872	-0.009399383	1567953958082	none
-0.0055295518	0.0067518936	-2.3640486E-4	1567953958198	none
-0.0018643606	-0.005465411	0.0022070562	1567953958310	none
0.002411696	-0.006076277	0.001596191	1567953958423	none
0.009131215	-0.006076277	0.0040396517	1567953958538	none
-0.011638205	6.432411E-4	-0.0026798658	1567953958653	none
0.018905059	-0.018904448	-8.472701E-4	1567953958766	none
0.023181114	-0.016460985	9.853257E-4	1567953958880	none
-0.0055295518	-0.0011893547	-0.007566788	1567953958993	none
-0.007973013	0.0116388155	-0.004512462	1567953959106	none
-0.009194744	-5.784894E-4	0.006483113	1567953959227	none
0.0036334265	-0.0042436807	0.001596191	1567953959341	none
0.01340727	-0.018904448	0.011370035	1567953959457	none
0.009131215	-0.012795795	-0.0020690004	1567953959571	none
0.018294193	-0.029289156	0.0083157085	1567953959689	none
-0.011638205	0.0036975672	-0.0032907312	1567953959804	none
0.0036334265	0.0030867022	-0.0057341917	1567953959921	none
0.020126788	-0.018293582	9.853257E-4	1567953960036	none
0.020126788	-0.006076277	0.0028179213	1567953960145	none
0.0030225613	-0.006076277	9.853257E-4	1567953960253	none
-6.426302E-4	-0.004854546	9.853257E-4	1567953960368	none
0.008520349	-0.020126177	0.006483113	1567953960481	none
0.014018136	-0.0018002199	0.001596191	1567953960598	none
0.0030225613	0.009195355	-0.0057341917	1567953960715	none
0.007909483	-0.006687142	-0.0032907312	1567953960829	none
-0.0061404174	-0.0018002199	0.0034287865	1567953960943	none
-0.004307822	0.005530163	0.006483113	1567953961059	none
-0.012859935	0.01224968	-0.008177653	1567953961173	none
-0.0061404174	0.01224968	0.0022070562	1567953961288	none
-0.004307822	0.004308433	0.008926574	1567953961401	none
-6.426302E-4	-0.0011893547	0.0052613826	1567953961515	none
-0.010416474	-5.784894E-4	-0.0032907312	1567953961630	none
-0.007362148	0.0073627587	0.0040396517	1567953961744	none
0.020737654	-0.020126177	0.004650517	1567953961860	none
0.01340727	-0.034786943	0.0052613826	1567953961974	none
-0.004307822	-0.014017525	-0.009399383	1567953962090	none
0.006687753	-0.078769244	0.008926574	1567953962206	none
0.016461598	-0.010963199	0.013202631	1567953962322	none
-0.015303397	-0.011574064	-0.0026798658	1567953962439	none
0.014629001	-0.09465174	-0.0039015964	1567953962557	none
0.028068038	0.027521312	0.006483113	1567953962675	none
0.019515922	0.005530163	0.010759169	1567953962780	none
-0.0012534955	0.06600582	-0.010621114	1567953962885	none
-0.0018643606	-0.006076277	0.0022070562	1567953962989	none
0.010963809	-0.06838453	3.744604E-4	1567953963093	none
-0.0067512826	0.015914872	-0.008788518	1567953963197	none
-0.007973013	0.014082276	0.004650517	1567953963302	none
0.015239866	-0.019515311	0.0083157085	1567953963406	none
0.019515922	-0.029289156	0.032139454	1567953963510	none
-6.426302E-4	-0.0036328156	-0.0020690004	1567953963615	none
-0.043403197	0.047069002	-0.016729767	1567953963720	none
-0.11304183	0.05989717	-0.032001395	1567953963824	none
-0.08982895	0.05195592	-0.034444857	1567953963928	none
-0.041570604	0.023245255	-2.3640486E-4	1567953964032	none
-0.03424022	0.047679868	0.0022070562	1567953964147	none
0.026846306	-0.016460985	0.018700419	1567953964262	none
0.037231013	-0.037230402	0.0052613826	1567953964376	none
0.028678901	-0.0250131	0.016867822	1567953964494	none
0.011574674	0.0012541064	3.744604E-4	1567953964609	none
0.007909483	-0.023180503	-0.0039015964	1567953964722	none
-0.0036969564	0.015914872	0.014424361	1567953964839	none
0.014629001	0.026299581	0.053519737	1567953964954	none
-0.135033	0.16802032	-0.068653315	1567953965070	none
-0.07822252	-0.053112898	-0.08087062	1567953965188	none
-0.07272473	0.21261348	-0.014286306	1567953965304	none
0.031122362	0.017747467	0.0040396517	1567953965420	none
-0.016525127	0.06844928	0.0028179213	1567953965538	none
0.064719945	-0.028067425	0.041913297	1567953965652	none
-0.013470801	-0.007908872	-0.03933178	1567953965767	none
0.010352944	0.10632293	3.744604E-4	1567953965887	none
0.064719945	-0.10381471	-0.009399383	1567953965996	none
0.155128	-0.13680144	0.063293576	1567953966110	none
-0.080665976	-0.04394992	-0.10591609	1567953966225	none
-0.21627806	0.061729766	0.022976475	1567953966341	none
-0.23704748	0.13869879	-0.004512462	1567953966457	none
-0.072113864	0.06844928	-0.026503611	1567953966573	none
0.06960687	0.053788517	0.029695991	1567953966682	none
0.078769855	-0.030510888	0.032139454	1567953966797	none
0.064719945	-0.10747991	-0.010010249	1567953966912	none
0.018294193	-0.044560786	0.0052613826	1567953967027	none
0.016461598	-0.005465411	0.0022070562	1567953967142	none
0.03173323	-0.024402233	0.06268272	1567953967262	none
0.10870225	-0.048836846	0.06879137	1567953967376	none
-0.0024752258	-5.784894E-4	-0.018562363	1567953967493	none
0.018294193	-0.009741468	0.010759169	1567953967610	none
-0.0012534955	-0.009130603	9.853257E-4	1567953967728	none
-6.426302E-4	0.0012541064	0.0022070562	1567953967842	none
0.009742078	-0.0024110852	0.010148304	1567953967959	none
0.0018008307	-0.019515311	-0.0057341917	1567953968077	none
-0.0012534955	-0.011574064	0.0040396517	1567953968193	none
-0.0036969564	0.0024758368	0.0040396517	1567953968309	none
0.014018136	-0.007908872	0.016867822	1567953968423	none
-0.010416474	0.0012541064	0.0028179213	1567953968538	none
-0.0012534955	-0.0030219504	-0.0014581353	1567953968652	none
0.009131215	-0.011574064	0.001596191	1567953968768	none
0.0018008307	-0.0024110852	0.004650517	1567953968881	none
-0.0055295518	0.009195355	3.744604E-4	1567953968996	none
-0.0018643606	0.0036975672	0.004650517	1567953969110	none
0.020737654	-0.023180503	0.00953744	1567953969223	none
-0.009194744	0.0061410284	-8.472701E-4	1567953969339	none
-0.020801183	0.015914872	-0.0057341917	1567953969456	none
-0.0055295518	0.0030867022	-0.0020690004	1567953969570	none
0.0060768877	-0.006687142	-2.3640486E-4	1567953969689	none
0.0072986176	-0.015239255	0.032139454	1567953969806	none
-0.009805609	0.0018649716	-0.0161189	1567953969921	none
0.015850732	-0.017071852	0.0058722477	1567953970035	none
0.004855157	-0.0024110852	0.007093978	1567953970150	none
0.004855157	-0.0134066595	-0.0063450574	1567953970265	none
0.009742078	-0.014017525	0.007093978	1567953970379	none
-0.013470801	-0.0024110852	-0.01245371	1567953970494	none
0.0060768877	-0.011574064	0.007093978	1567953970610	none
-0.01224907	0.024466986	-0.0051233266	1567953970724	none
0.02134852	-0.021958772	0.0083157085	1567953970839	none
-3.176499E-5	-0.006076277	0.004650517	1567953970955	none
0.008520349	-0.008519737	0.0022070562	1567953971072	none
0.004855157	-5.784894E-4	9.853257E-4	1567953971188	none
0.0030225613	-0.006687142	0.001596191	1567953971303	none
-0.0055295518	0.0012541064	0.0028179213	1567953971418	none
0.0011899655	-0.008519737	-8.472701E-4	1567953971535	none
0.0018008307	-5.784894E-4	0.0034287865	1567953971651	none
0.0011899655	-0.0018002199	9.853257E-4	1567953971766	none
-0.0018643606	0.010417085	9.853257E-4	1567953971883	none
-0.004918687	0.0067518936	0.015035226	1567953971999	none
-0.031185891	0.019580062	-0.029557936	1567953972114	none
0.03539842	-0.033565212	0.02114388	1567953972231	none
0.018294193	-0.0018002199	0.011370035	1567953972345	none
0.007909483	-0.010352333	0.007093978	1567953972462	none
-0.011638205	0.0049192975	-2.3640486E-4	1567953972576	none
-0.044014063	0.02263439	9.853257E-4	1567953972691	none
-0.03912714	0.023245255	-0.02406015	1567953972804	none
-0.011027339	0.018969199	-0.0069559226	1567953972921	none
-0.004918687	0.0018649716	-0.011842845	1567953973038	none
0.042117935	-0.018904448	0.027863396	1567953973155	none
0.02745717	-0.008519737	0.008926574	1567953973270	none
0.017683327	-0.020737043	0.006483113	1567953973387	none
0.0036334265	-0.017682716	0.0022070562	1567953973502	none
-0.009805609	0.007973624	-8.472701E-4	1567953973619	none
-0.011027339	0.00980622	-0.0051233266	1567953973734	none
-0.009194744	0.004308433	-0.004512462	1567953973851	none
0.015239866	-0.018904448	0.012591765	1567953973966	none
-3.176499E-5	0.010417085	3.744604E-4	1567953974078	none
-0.013470801	0.02019093	-0.0014581353	1567953974193	none
-0.0055295518	0.025688717	-0.0063450574	1567953974308	none
0.002411696	-0.007908872	0.0052613826	1567953974425	none
0.014629001	-0.017071852	3.744604E-4	1567953974543	none
-0.004307822	0.00980622	-0.008177653	1567953974658	none
0.005466022	-0.008519737	0.0083157085	1567953974774	none
-0.0012534955	-0.004854546	-8.472701E-4	1567953974891	none
0.0036334265	0.0049192975	0.0040396517	1567953975007	none
-0.007362148	0.004308433	-0.0063450574	1567953975122	none
0.002411696	0.02507785	-2.3640486E-4	1567953975237	none
0.0011899655	-0.0018002199	-0.0026798658	1567953975352	none
0.008520349	0.008584489	-0.0020690004	1567953975469	none
-0.007362148	0.004308433	-0.0039015964	1567953975583	none
-6.426302E-4	0.004308433	-0.0039015964	1567953975701	none
0.0011899655	0.004308433	0.001596191	1567953975817	none
0.006687753	0.02019093	0.0022070562	1567953975935	none
0.002411696	-0.046393383	0.0058722477	1567953976050	none
0.009742078	-0.08854308	0.006483113	1567953976164	none
0.017072462	-0.0952626	-0.0032907312	1567953976280	none
0.017683327	0.15152696	-0.0020690004	1567953976397	none
-3.176499E-5	0.11854023	-0.010010249	1567953976505	none
0.012796405	-0.05799982	0.0077048433	1567953976608	none
-0.004307822	0.038516887	-0.0057341917	1567953976713	none
-0.015914261	0.023245255	0.0034287865	1567953976818	none
-0.020801183	-0.025623964	-0.004512462	1567953976923	none
0.008520349	-0.012184929	-0.008177653	1567953977026	none
0.039674476	-0.061665013	0.029695991	1567953977131	none
-0.0055295518	0.015304007	-2.3640486E-4	1567953977237	none
-0.0055295518	0.0036975672	-0.008177653	1567953977342	none
-0.0030860913	-0.006687142	0.0034287865	1567953977450	none
0.0042442917	0.0036975672	0.007093978	1567953977561	none
0.0072986176	0.0030867022	3.744604E-4	1567953977675	none
-0.0024752258	3.2375858E-5	9.853257E-4	1567953977790	none
0.002411696	0.0061410284	-0.004512462	1567953977902	none
0.0030225613	0.01224968	0.004650517	1567953978016	none
-0.004918687	0.009195355	-0.0069559226	1567953978123	none
-0.0018643606	-0.020126177	-0.0039015964	1567953978234	none
-0.007973013	-0.004854546	-0.008177653	1567953978352	none
-0.015303397	0.016525738	-0.0051233266	1567953978468	none
0.007909483	0.01102795	0.0083157085	1567953978584	none
0.006687753	-0.0024110852	-0.0063450574	1567953978700	none
0.018905059	-0.0018002199	0.0028179213	1567953978815	none
0.007909483	0.0061410284	-0.0032907312	1567953978933	none
0.01218554	-5.784894E-4	0.0052613826	1567953979049	none
0.015850732	-0.0134066595	9.853257E-4	1567953979163	none
0.010352944	-0.004854546	0.007093978	1567953979276	none
-0.014692531	3.2375858E-5	-8.472701E-4	1567953979395	none
-0.027520701	0.015914872	-0.011842845	1567953979512	none
-0.089218095	0.028743042	0.016867822	1567953979629	none
-0.08249857	0.04157121	0.007093978	1567953979745	none
0.036009286	-0.21682478	-0.05582514	1567953979861	none
-0.13625471	0.86685014	-0.06987505	1567953979978	none
-0.14236337	0.06417323	-0.08148149	1567953980092	none
-0.040959734	0.14419658	-0.0601012	1567953980204	none
0.019515922	0.016525738	-8.472701E-4	1567953980323	none
0.04944832	0.0073627587	0.046189353	1567953980438	none
-0.0024752258	0.015914872	-0.027114475	1567953980553	none
0.007909483	-0.04150646	-0.0032907312	1567953980668	none
0.014629001	-0.02867829	0.00953744	1567953980784	none
0.0030225613	-0.0030219504	-0.0026798658	1567953980901	none
0.011574674	-0.0134066595	0.010148304	1567953981016	none
0.004855157	0.0116388155	-0.0063450574	1567953981132	none
0.012796405	-0.017682716	0.0022070562	1567953981248	none
0.0036334265	-0.022569638	-0.0039015964	1567953981365	none
5.791003E-4	0.013471412	0.0022070562	1567953981481	none
-0.007362148	0.01224968	-0.014897171	1567953981596	none
-0.0024752258	0.019580062	0.0058722477	1567953981714	none
-0.0067512826	0.03362996	0.0040396517	1567953981830	none
-0.0012534955	0.017136602	3.744604E-4	1567953981946	none
-0.016525127	0.00980622	-0.0057341917	1567953982062	none
-0.011638205	0.01102795	-0.02283842	1567953982177	none
0.078769855	-0.0689954	0.064515315	1567953982295	none
-0.17779355	0.1771833	-0.07781629	1567953982410	none
0.01218554	0.17229638	-0.053992547	1567953982525	none
0.0427288	0.016525738	0.06940223	1567953982641	none
0.002411696	0.16252254	-0.04849476	1567953982755	none
0.03539842	0.086775236	0.026641667	1567953982872	none
0.004855157	0.07577966	0.0034287865	1567953982990	none
0.02501371	-0.16367951	0.010759169	1567953983104	none
-0.02263378	0.060508035	0.032139454	1567953983222	none
-0.29935575	0.005530163	-0.12973984	1567953983338	none
0.0427288	0.13564445	0.023587339	1567953983450	none
-0.011638205	0.16924205	0.027863396	1567953983564	none
-0.04829012	0.018969199	-0.010621114	1567953983681	none
-0.03301849	-0.034786943	-0.02283842	1567953983798	none
-0.02874243	-0.13435797	-0.041164376	1567953983915	none
-0.11059837	0.014693142	0.019922148	1567953984029	none
-0.1472503	-0.0036328156	-0.0069559226	1567953984148	none
-0.06600521	0.013471412	-0.0026798658	1567953984263	none
-0.16679798	-0.11542116	-0.021616688	1567953984380	none
0.018294193	-0.05189117	0.027863396	1567953984494	none
-0.11731789	0.095327355	-0.018562363	1567953984602	none
-0.17046316	0.036073424	3.744604E-4	1567953984716	none
-0.055009637	0.0061410284	0.010759169	1567953984830	none
-0.045846656	-0.042728193	0.035804644	1567953984949	none
-0.015303397	-0.04700425	-0.050327353	1567953985064	none
0.061665628	-0.0018002199	0.0119809	1567953985179	none
-0.0036969564	-0.0036328156	0.0034287865	1567953985293	none
-0.023244644	-0.009130603	-8.472701E-4	1567953985406	none
-0.02507724	-0.021958772	0.0022070562	1567953985523	none
-0.03424022	0.025688717	-0.01245371	1567953985638	none
-0.12403741	3.2375858E-5	-0.0069559226	1567953985754	none
-0.045846656	-0.05861069	-8.472701E-4	1567953985873	none
-0.017135993	-0.026845695	-8.472701E-4	1567953985990	none
-0.020801183	-0.006687142	-2.3640486E-4	1567953986108	none
0.028678901	0.017136602	9.853257E-4	1567953986222	none
0.0042442917	-0.0011893547	9.853257E-4	1567953986339	none
-0.07516819	-0.0024110852	-0.0032907312	1567953986455	none
-0.02385551	-0.12824933	-0.0032907312	1567953986561	none
-0.031796757	-0.04333906	-0.0032907312	1567953986665	none
-0.021412048	-0.05861069	9.853257E-4	1567953986768	none
-3.176499E-5	0.012860546	3.744604E-4	1567953986874	none
0.1710105	0.1209837	0.012591765	1567953986980	none
-0.0873855	0.087996975	-0.02406015	1567953987084	DEPARTING
-0.004307822	0.0024758368	-0.0032907312	1567953987190	none
0.036009286	-0.008519737	-0.004512462	1567953987294	none
0.01340727	0.015304007	0.0034287865	1567953987398	none
0.11175658	0.06478409	0.007093978	1567953987504	none
0.3695417	0.42885977	0.06512617	1567953987621	none
0.11786523	-0.074493185	0.054130603	1567953987735	none
0.09892841	-0.08487789	-0.032001395	1567953987850	none
-0.03790541	0.012860546	0.0022070562	1567953987965	none
0.007909483	0.07700139	0.02114388	1567953988080	none
0.042117935	-0.07815838	0.016867822	1567953988194	none
-0.08433117	-0.117864616	-0.028336206	1567953988311	none
-0.06295089	0.04218208	-0.019784091	1567953988424	none
0.020737654	0.050734192	0.024198204	1567953988540	none
0.019515922	3.2375858E-5	0.02725253	1567953988656	none
0.007909483	-0.0250131	0.008926574	1567953988768	none
0.0042442917	-0.020737043	0.0028179213	1567953988883	none
-3.176499E-5	0.026910447	0.006483113	1567953989001	none
5.791003E-4	0.0030867022	-2.3640486E-4	1567953989115	none
-0.01224907	0.01102795	-0.0063450574	1567953989235	none
-0.0036969564	0.004308433	9.853257E-4	1567953989351	none
0.0011899655	0.0116388155	0.0028179213	1567953989465	none
0.0011899655	-0.0024110852	0.0040396517	1567953989581	none
0.0036334265	0.007973624	-2.3640486E-4	1567953989697	none
0.01218554	-0.0036328156	-2.3640486E-4	1567953989811	none
0.023791978	-0.03539781	0.0058722477	1567953989927	none
0.008520349	-0.0042436807	0.001596191	1567953990048	none
0.019515922	-0.016460985	0.0058722477	1567953990162	none
0.004855157	-0.0011893547	0.0077048433	1567953990279	none
-3.176499E-5	-0.0030219504	-0.004512462	1567953990395	none
-6.426302E-4	-0.0042436807	0.0022070562	1567953990511	none
-0.0055295518	0.026910447	0.001596191	1567953990625	none
0.017072462	-0.015239255	0.011370035	1567953990738	none
-0.0030860913	0.0030867022	-2.3640486E-4	1567953990855	none
-0.007362148	0.0073627587	-0.0032907312	1567953990971	none
-0.0018643606	-0.0018002199	0.0034287865	1567953991085	none
-0.0024752258	-5.784894E-4	-0.0026798658	1567953991201	none
-3.176499E-5	0.010417085	0.0022070562	1567953991319	none
0.009742078	-0.007298007	0.0028179213	1567953991435	none
0.006687753	-0.0042436807	0.001596191	1567953991551	none
-0.004307822	0.013471412	0.001596191	1567953991665	none
-0.007362148	0.013471412	-2.3640486E-4	1567953991778	none
-6.426302E-4	0.0024758368	-0.0026798658	1567953991892	none
-0.004918687	0.013471412	-0.0057341917	1567953992005	none
-0.0067512826	0.018358333	-0.008788518	1567953992122	none
-0.013470801	0.02935391	-0.01367544	1567953992237	none
0.016461598	0.0012541064	9.853257E-4	1567953992352	none
0.025624575	-0.01462839	-0.0057341917	1567953992468	none
0.04395053	-0.026845695	-0.010010249	1567953992581	none
0.034787554	-0.015239255	-0.0057341917	1567953992696	none
0.03417669	-0.0036328156	0.0052613826	1567953992811	none
0.005466022	0.0024758368	0.0022070562	1567953992924	none
-0.025688104	-0.004854546	-0.0051233266	1567953993039	none
-0.062340017	0.0049192975	-0.011842845	1567953993156	none
-0.07455733	0.007973624	-0.025892746	1567953993270	none
-0.13747644	0.05195592	-0.054603413	1567953993387	none
-0.06722695	0.00980622	-0.083314076	1567953993501	none
-0.007362148	-0.022569638	-0.0057341917	1567953993613	none
-0.06356175	0.027521312	-0.04360784	1567953993728	none
-0.03424022	-0.010352333	-0.021005822	1567953993843	none
-0.06722695	-0.030510888	-0.030168802	1567953993958	none
0.019515922	-0.05861069	-0.059490334	1567953994076	none
0.02134852	-0.051280305	-0.0161189	1567953994194	none
0.01340727	0.02019093	0.041913297	1567953994310	none
0.009131215	0.08066659	0.04130243	1567953994428	none
0.059222165	-0.017071852	0.038248103	1567953994545	none
0.014629001	-0.044560786	0.026641667	1567953994659	none
-0.0574531	-0.017071852	-0.059490334	1567953994774	none
-0.061729155	-0.015239255	-0.023449283	1567953994890	none
-0.08616377	0.09166216	-0.04544043	1567953995004	none
-0.009805609	-0.04150646	-0.0161189	1567953995121	none
-0.048900984	0.0024758368	-0.01367544	1567953995237	none
-0.032407623	-0.005465411	-0.017951496	1567953995351	none
-0.02263378	0.016525738	0.004650517	1567953995467	none
-0.0018643606	0.01224968	-0.0014581353	1567953995583	none
0.0060768877	0.015304007	-8.472701E-4	1567953995698	none
-0.02263378	-0.017071852	-0.039942645	1567953995812	none
-0.021412048	-0.04333906	-0.030779667	1567953995927	none
-0.014081666	0.01102795	-0.015508035	1567953996047	none
0.06899601	-0.0018002199	0.004650517	1567953996161	none
-0.009194744	0.0049192975	-0.0063450574	1567953996275	none
-0.0067512826	-0.0036328156	-2.3640486E-4	1567953996390	none
-0.011638205	-5.784894E-4	-0.0057341917	1567953996505	none
0.012796405	0.02141266	0.016867822	1567953996622	none
0.040896207	-0.070828	0.010148304	1567953996738	none
0.03173323	-0.032343484	-0.0161189	1567953996852	none
0.020737654	-0.02623483	-0.0051233266	1567953996970	none
0.040285338	0.0116388155	-0.014897171	1567953997087	none
0.036009286	6.432411E-4	-0.0051233266	1567953997205	none
0.04761572	-0.015239255	-2.3640486E-4	1567953997325	none
0.0060768877	0.02507785	-0.009399383	1567953997440	none
0.010352944	0.0024758368	0.0034287865	1567953997554	none
-0.025688104	0.072114475	0.0260308	1567953997668	none
0.094652355	-5.784894E-4	0.019922148	1567953997783	none
0.11053485	0.026910447	0.050465412	1567953997900	none
0.07143947	0.0073627587	0.019311283	1567953998019	none
0.05372438	-0.015239255	0.044967625	1567953998139	none
0.05738957	-0.031121751	0.03946984	1567953998253	none
0.02501371	-0.026845695	0.0028179213	1567953998369	none
0.05555697	-0.034176078	0.038248103	1567953998486	none
0.048226587	-0.009130603	0.060239255	1567953998601	none
0.056778703	-0.006076277	0.063293576	1567953998711	none
0.033565823	0.009195355	0.06085012	1567953998821	none
0.042117935	0.04951246	0.059017524	1567953998935	none
0.13130426	-0.049447708	0.11582799	1567953999051	none
0.042117935	0.02935391	0.11155193	1567953999165	none
-0.0012534955	0.03362996	0.046800222	1567953999279	none
-0.051955312	-0.034176078	-0.0069559226	1567953999396	none
-0.06661607	0.0049192975	-0.030168802	1567953999511	none
0.0011899655	0.017136602	-8.472701E-4	1567953999627	none
-0.07883338	-0.006687142	-0.041164376	1567953999745	none
-0.07638992	0.01224968	-0.044829566	1567953999860	none
0.009742078	-0.05799982	-0.010621114	1567953999975	none
0.02623544	-0.0042436807	-0.0069559226	1567954000093	none
0.015850732	-0.0018002199	0.011370035	1567954000207	none
0.025624575	-0.019515311	0.010759169	1567954000318	none
-0.011638205	0.017747467	0.0077048433	1567954000432	none
-0.020190317	0.019580062	-0.0020690004	1567954000548	none
-0.008583878	0.040960345	-0.0161189	1567954000663	none
-0.058063965	0.02141266	-0.017340632	1567954000785	none
-0.018968588	-0.017682716	-0.013064575	1567954000898	none
-0.09471588	0.055621114	-0.053992547	1567954001012	none
-0.0873855	0.03424083	-0.08636841	1567954001128	none
0.13008253	-0.26508313	-0.026503611	1567954001243	none
0.033565823	0.018969199	-0.0032907312	1567954001361	none
-0.03912714	0.09166216	0.0052613826	1567954001476	none
-0.014692531	0.036684293	0.0119809	1567954001589	none
0.009131215	-0.005465411	3.744604E-4	1567954001703	none
0.019515922	-0.023791369	0.016256956	1567954001817	none
0.058611296	-0.0134066595	0.04374589	1567954001931	none
0.09831754	-0.13069278	0.060239255	1567954002047	none
0.03906361	0.02263439	0.032139454	1567954002162	none
0.044561397	0.050734192	0.0681805	1567954002276	none
-0.007362148	0.087996975	0.083452135	1567954002392	none
-0.111209236	0.0751688	0.057184927	1567954002508	none
-0.1136527	0.055621114	-0.0063450574	1567954002622	none
-0.06478348	0.040349483	0.027863396	1567954002735	none
-0.014692531	-0.04394992	0.022976475	1567954002848	none
-0.020801183	-0.02867829	3.744604E-4	1567954002963	none
-0.026909836	-0.021347908	-0.010010249	1567954003077	none
-0.026298972	-0.014017525	0.016256956	1567954003193	none
-0.07577905	-0.0024110852	0.054130603	1567954003308	none
-0.035461947	0.03546256	0.05229801	1567954003423	none
-0.032407623	-0.014017525	0.029695991	1567954003539	none
-0.0012534955	-0.070828	0.07612175	1567954003656	none
0.03845275	-0.0952626	0.059017524	1567954003773	none
0.017683327	0.026299581	0.03336118	1567954003881	none
0.020126788	-0.06533021	0.05840666	1567954003996	none
0.023181114	-0.045782518	0.053519737	1567954004111	none
-6.426302E-4	-0.051280305	0.048632815	1567954004227	none
-0.050122716	-0.015239255	0.022365611	1567954004342	none
-0.060507424	-0.057388958	0.03763724	1567954004461	none
-0.102657124	0.067838416	-0.0032907312	1567954004576	none
-0.048900984	-0.054945495	0.014424361	1567954004693	none
-0.0030860913	0.03546256	0.08894992	1567954004808	none
0.004855157	0.007973624	0.057184927	1567954004922	none
-0.03424022	0.23216116	0.018700419	1567954005037	none
0.22965357	-0.0793801	0.10910848	1567954005152	none
0.13863464	-0.03784127	0.089560784	1567954005266	none
0.13985637	-0.10259299	0.11766059	1567954005383	none
0.09526321	0.07455794	0.16591895	1567954005497	none
0.073272064	-0.078769244	0.15492336	1567954005615	none
-0.026298972	0.055010248	0.17752537	1567954005729	none
-0.0024752258	0.095327355	0.054130603	1567954005844	none
-0.0036969564	0.06539496	0.07306742	1567954005963	none
0.05738957	-0.033565212	0.16042116	1567954006075	none
0.007909483	0.086775236	0.15858856	1567954006188	none
-0.051955312	0.057453707	0.10483242	1567954006304	none
-0.07577905	0.051345054	0.07978694	1567954006418	none
-0.06661607	-0.045171652	0.035804644	1567954006535	none
-0.027520701	0.055621114	0.057795793	1567954006644	none
0.031122362	-0.017682716	0.11338453	1567954006764	none
0.04761572	0.036073424	0.12071491	1567954006878	none
0.06410909	-0.05555636	0.13354309	1567954006995	none
0.039674476	-0.04150646	0.105443284	1567954007110	none
0.016461598	-0.026845695	0.08650646	1567954007225	none
-0.0067512826	0.044014674	0.08284127	1567954007342	none
0.056778703	-0.015239255	0.08589559	1567954007451	none
0.07388293	-0.057388958	0.10422155	1567954007566	none
0.05372438	-0.017682716	0.09994549	1567954007684	none
0.1832278	0.5418699	0.13232134	1567954007793	none
0.07388293	-0.63526744	0.12743443	1567954007903	none
-0.004307822	0.008584489	0.07306742	1567954008016	none
0.028678901	-0.10992337	0.048632815	1567954008120	none
0.017072462	-0.10992337	0.10299982	1567954008224	none
0.09159802	-0.10320385	0.07367829	1567954008329	none
0.115421765	-0.11481029	0.1298779	1567954008433	none
0.04333967	0.015914872	0.10788674	1567954008537	none
-0.0055295518	-0.018293582	0.13843001	1567954008642	none
-0.012859935	-0.06960626	0.077343486	1567954008748	none
-0.020801183	0.014082276	0.053519737	1567954008863	none
-0.018968588	-0.017071852	0.029085128	1567954008977	none
-0.1558024	0.111209854	0.034582913	1567954009092	none
-0.11731789	0.02935391	0.021754744	1567954009206	none
